Date,City,State,SizeRank,Avg_Rent,%Change_Rent
2020-04-30,Akron,OH,74,965,0.1
2020-04-30,North Port-Sarasota-Bradenton,FL,75,1641,-0.06
2020-04-30,Little Rock,AR,76,961,0.1
2020-04-30,Stockton,CA,77,1938,0.05
2020-04-30,Charleston,SC,78,1451,-0.14
2020-04-30,Syracuse,NY,79,1098,-0.81
2020-04-30,Colorado Springs,CO,80,1477,-0.2
2020-04-30,Winston-Salem,NC,81,1238,-0.24
2020-04-30,Springfield,MA,83,1351,-0.3
2020-04-30,Fort Myers,FL,84,1456,-1.02
2020-04-30,Boise City,ID,85,1325,-0.53
2020-04-30,Toledo,OH,86,1021,1.09
2020-04-30,Madison,WI,87,1233,0.33
2020-04-30,Lakeland,FL,88,1346,0.15
2020-04-30,Ogden,UT,89,1311,-0.61
2020-04-30,Daytona Beach,FL,90,1387,-0.43
2020-04-30,Des Moines,IA,91,1063,-1.39
2020-04-30,Jackson,MS,92,1216,-0.25
2020-04-30,Youngstown,OH,93,798,0.5
2020-04-30,Augusta,GA,94,1068,0.56
2020-04-30,Scranton,PA,95,975,-1.32
2020-04-30,Harrisburg,PA,96,1116,-0.18
2020-04-30,Melbourne,FL,97,1430,-0.9
2020-04-30,Chattanooga,TN,98,1167,1.3
2020-04-30,Spokane,WA,99,1206,-0.33
2020-04-30,Provo,UT,100,1348,0.67
2020-04-30,Durham,NC,104,1337,-0.82
2020-04-30,Port St. Lucie,FL,119,1597,-1.24
2020-04-30,Killeen,TX,128,1013,0.4
2020-04-30,Fort Collins,CO,159,1576,-0.06
2020-04-30,Boulder,CO,162,1862,-1.27
2020-04-30,College Station,TX,192,1194,0.51
2020-04-30,Gainesville,GA,229,1223,-1.05
2020-04-30,Sierra Vista,AZ,309,924,1.65
2020-05-31,New York,NY,1,2712,-0.66
2020-05-31,Los Angeles-Long Beach-Anaheim,CA,2,2449,-0.69
2020-05-31,Chicago,IL,3,1728,-0.06
2020-05-31,Dallas-Fort Worth,TX,4,1423,-0.14
2020-05-31,Philadelphia,PA,5,1586,0.13
2020-05-31,Houston,TX,6,1357,-0.59
2020-05-31,Washington,DC,7,2015,-0.54
2020-05-31,Miami-Fort Lauderdale,FL,8,1940,-0.61
2020-05-31,Atlanta,GA,9,1466,0.0
2020-05-31,Boston,MA,10,2549,-0.39
2020-05-31,San Francisco,CA,11,3098,-0.51
2020-05-31,Detroit,MI,12,1184,0.17
2020-05-31,Riverside,CA,13,1904,-0.21
2020-05-31,Phoenix,AZ,14,1394,0.0
2020-05-31,Seattle,WA,15,1955,-0.61
2020-05-31,Minneapolis-St Paul,MN,16,1512,-0.13
2020-05-31,San Diego,CA,17,2339,0.0
2020-05-31,St. Louis,MO,18,1080,0.19
2020-05-31,Tampa,FL,19,1459,-0.34
2020-05-31,Baltimore,MD,20,1515,-0.07
2020-05-31,Denver,CO,21,1650,-0.24
2020-05-31,Pittsburgh,PA,22,1188,0.34
2020-05-31,Portland,OR,23,1585,-0.06
2020-05-31,Charlotte,NC,24,1384,-0.29
2020-05-31,Sacramento,CA,25,1830,-0.22
2020-05-31,San Antonio,TX,26,1210,-0.08
2020-05-31,Orlando,FL,27,1516,-0.2
2020-05-31,Cleveland,OH,29,1159,0.17
2020-05-31,Kansas City,MO,30,1127,0.27
2020-05-31,Las Vegas,NV,31,1359,-0.07
2020-05-31,Columbus,OH,32,1202,0.42
2020-05-31,Indianapolis,IN,33,1189,1.02
2020-05-31,Austin,TX,35,1457,-0.82
2020-05-31,Virginia Beach,VA,36,1304,0.08
2020-05-31,Nashville,TN,37,1471,0.07
2020-05-31,Providence,RI,38,1488,-0.73
2020-05-31,Jacksonville,FL,40,1321,0.15
2020-05-31,Memphis,TN,41,1168,0.17
2020-05-31,Oklahoma City,OK,42,1117,0.45
2020-05-31,Louisville-Jefferson County,KY,43,1091,0.46
2020-05-31,Hartford,CT,44,1372,-0.36
2020-05-31,New Orleans,LA,46,1246,0.24
2020-05-31,Buffalo,NY,47,1045,0.29
2020-05-31,Raleigh,NC,48,1374,-0.51
2020-05-31,Birmingham,AL,49,1121,-0.44
2020-05-31,Salt Lake City,UT,50,1300,-0.31
2020-05-31,Grand Rapids,MI,52,1203,0.67
2020-05-31,Tucson,AZ,53,1204,0.42
2020-05-31,Urban Honolulu,HI,54,2327,-0.3
2020-05-31,Tulsa,OK,55,1038,-0.38
2020-05-31,Fresno,CA,56,1548,0.13
2020-05-31,Worcester,MA,57,1487,-0.73
2020-05-31,Stamford,CT,58,2211,0.32
2020-05-31,Albuquerque,NM,59,1132,-0.7
2020-05-31,Albany,NY,60,1232,-1.68
2020-05-31,Omaha,NE,61,1061,0.76
2020-05-31,New Haven,CT,62,1610,0.31
2020-05-31,Bakersfield,CA,63,1321,0.08
2020-05-31,Knoxville,TN,64,1215,0.25
2020-05-31,Greenville,SC,65,1227,-0.65
2020-05-31,Ventura,CA,66,2443,0.58
2020-05-31,Allentown,PA,67,1408,0.64
2020-05-31,El Paso,TX,68,1108,0.64
2020-05-31,Baton Rouge,LA,69,1191,0.42
2020-05-31,Dayton,OH,70,1055,1.05
2020-05-31,Greensboro,NC,73,1087,1.12
2020-05-31,Akron,OH,74,974,0.93
2020-05-31,North Port-Sarasota-Bradenton,FL,75,1623,-1.1
2020-05-31,Little Rock,AR,76,965,0.42
2020-05-31,Stockton,CA,77,1943,0.26
2020-05-31,Charleston,SC,78,1436,-1.03
2020-05-31,Syracuse,NY,79,1133,3.19
2020-05-31,Colorado Springs,CO,80,1478,0.07
2020-05-31,Winston-Salem,NC,81,1243,0.4
2020-05-31,Springfield,MA,83,1360,0.67
2020-05-31,Fort Myers,FL,84,1455,-0.07
2020-05-31,Boise City,ID,85,1333,0.6
2020-05-31,Toledo,OH,86,1035,1.37
2020-05-31,Madison,WI,87,1222,-0.89
2020-05-31,Lakeland,FL,88,1359,0.97
2020-05-31,Ogden,UT,89,1322,0.84
2020-05-31,Daytona Beach,FL,90,1381,-0.43
2020-05-31,Des Moines,IA,91,1069,0.56
2020-05-31,Jackson,MS,92,1215,-0.08
2020-05-31,Youngstown,OH,93,802,0.5
2020-05-31,Augusta,GA,94,1074,0.56
2020-05-31,Scranton,PA,95,991,1.64
2020-05-31,Harrisburg,PA,96,1110,-0.54
2020-05-31,Melbourne,FL,97,1418,-0.84
2020-05-31,Chattanooga,TN,98,1173,0.51
2020-05-31,Spokane,WA,99,1213,0.58
2020-05-31,Provo,UT,100,1354,0.45
2020-05-31,Durham,NC,104,1357,1.5
2020-05-31,Port St. Lucie,FL,119,1597,0.0
2020-05-31,Killeen,TX,128,1022,0.89
2020-05-31,Fort Collins,CO,159,1579,0.19
2020-05-31,Boulder,CO,162,1856,-0.32
2020-05-31,College Station,TX,192,1195,0.08
2020-05-31,Gainesville,GA,229,1221,-0.16
2020-05-31,Sierra Vista,AZ,309,920,-0.43
2020-06-30,New York,NY,1,2694,-0.66
2020-06-30,Los Angeles-Long Beach-Anaheim,CA,2,2446,-0.12
2020-06-30,Chicago,IL,3,1727,-0.06
2020-06-30,Dallas-Fort Worth,TX,4,1428,0.35
2020-06-30,Philadelphia,PA,5,1589,0.19
2020-06-30,Houston,TX,6,1356,-0.07
2020-06-30,Washington,DC,7,2014,-0.05
2020-06-30,Miami-Fort Lauderdale,FL,8,1938,-0.1
2020-06-30,Atlanta,GA,9,1473,0.48
2020-06-30,Boston,MA,10,2541,-0.31
2020-06-30,San Francisco,CA,11,3073,-0.81
2020-06-30,Detroit,MI,12,1193,0.76
2020-06-30,Riverside,CA,13,1921,0.89
2020-06-30,Phoenix,AZ,14,1401,0.5
2020-06-30,Seattle,WA,15,1954,-0.05
2020-06-30,Minneapolis-St Paul,MN,16,1514,0.13
2020-06-30,San Diego,CA,17,2350,0.47
2020-06-30,St. Louis,MO,18,1081,0.09
2020-06-30,Tampa,FL,19,1470,0.75
2020-06-30,Baltimore,MD,20,1518,0.2
2020-06-30,Denver,CO,21,1652,0.12
2020-06-30,Pittsburgh,PA,22,1190,0.17
2020-06-30,Portland,OR,23,1592,0.44
2020-06-30,Charlotte,NC,24,1392,0.58
2020-06-30,Sacramento,CA,25,1849,1.04
2020-06-30,San Antonio,TX,26,1212,0.17
2020-06-30,Orlando,FL,27,1520,0.26
2020-06-30,Cleveland,OH,29,1160,0.09
2020-06-30,Kansas City,MO,30,1136,0.8
2020-06-30,Las Vegas,NV,31,1369,0.74
2020-06-30,Columbus,OH,32,1210,0.67
2020-06-30,Indianapolis,IN,33,1204,1.26
2020-06-30,Austin,TX,35,1455,-0.14
2020-06-30,Virginia Beach,VA,36,1310,0.46
2020-06-30,Nashville,TN,37,1472,0.07
2020-06-30,Providence,RI,38,1498,0.67
2020-06-30,Jacksonville,FL,40,1327,0.45
2020-06-30,Memphis,TN,41,1183,1.28
2020-06-30,Oklahoma City,OK,42,1117,0.0
2020-06-30,Louisville-Jefferson County,KY,43,1102,1.01
2020-06-30,Hartford,CT,44,1383,0.8
2020-06-30,New Orleans,LA,46,1243,-0.24
2020-06-30,Buffalo,NY,47,1054,0.86
2020-06-30,Raleigh,NC,48,1382,0.58
2020-06-30,Birmingham,AL,49,1116,-0.45
2020-06-30,Salt Lake City,UT,50,1307,0.54
2020-06-30,Grand Rapids,MI,52,1216,1.08
2020-06-30,Tucson,AZ,53,1210,0.5
2020-06-30,Urban Honolulu,HI,54,2318,-0.39
2020-06-30,Tulsa,OK,55,1047,0.87
2020-06-30,Fresno,CA,56,1559,0.71
2020-06-30,Worcester,MA,57,1501,0.94
2020-06-30,Stamford,CT,58,2223,0.54
2020-06-30,Albuquerque,NM,59,1155,2.03
2020-06-30,Albany,NY,60,1228,-0.32
2020-06-30,Omaha,NE,61,1065,0.38
2020-06-30,New Haven,CT,62,1615,0.31
2020-06-30,Bakersfield,CA,63,1340,1.44
2020-06-30,Knoxville,TN,64,1226,0.91
2020-06-30,Greenville,SC,65,1227,0.0
2020-06-30,Ventura,CA,66,2451,0.33
2020-06-30,Allentown,PA,67,1417,0.64
2020-06-30,El Paso,TX,68,1113,0.45
2020-06-30,Baton Rouge,LA,69,1191,0.0
2020-06-30,Dayton,OH,70,1059,0.38
2020-06-30,Greensboro,NC,73,1088,0.09
2020-06-30,Akron,OH,74,979,0.51
2020-06-30,North Port-Sarasota-Bradenton,FL,75,1626,0.18
2020-06-30,Little Rock,AR,76,974,0.93
2020-06-30,Stockton,CA,77,1948,0.26
2020-06-30,Charleston,SC,78,1439,0.21
2020-06-30,Syracuse,NY,79,1127,-0.53
2020-06-30,Colorado Springs,CO,80,1489,0.74
2020-06-30,Winston-Salem,NC,81,1259,1.29
2020-06-30,Springfield,MA,83,1369,0.66
2020-06-30,Fort Myers,FL,84,1461,0.41
2020-06-30,Boise City,ID,85,1342,0.68
2020-06-30,Toledo,OH,86,1042,0.68
2020-06-30,Madison,WI,87,1219,-0.25
2020-06-30,Lakeland,FL,88,1356,-0.22
2020-06-30,Ogden,UT,89,1328,0.45
2020-06-30,Daytona Beach,FL,90,1389,0.58
2020-06-30,Des Moines,IA,91,1079,0.94
2020-06-30,Jackson,MS,92,1207,-0.66
2020-06-30,Youngstown,OH,93,795,-0.87
2020-06-30,Augusta,GA,94,1082,0.74
2020-06-30,Scranton,PA,95,997,0.61
2020-06-30,Harrisburg,PA,96,1129,1.71
2020-06-30,Melbourne,FL,97,1424,0.42
2020-06-30,Chattanooga,TN,98,1166,-0.6
2020-06-30,Spokane,WA,99,1214,0.08
2020-06-30,Provo,UT,100,1366,0.89
2020-06-30,Durham,NC,104,1360,0.22
2020-06-30,Port St. Lucie,FL,119,1591,-0.38
2020-06-30,Killeen,TX,128,1034,1.17
2020-06-30,Fort Collins,CO,159,1588,0.57
2020-06-30,Boulder,CO,162,1860,0.22
2020-06-30,College Station,TX,192,1189,-0.5
2020-06-30,Gainesville,GA,229,1240,1.56
2020-06-30,Sierra Vista,AZ,309,916,-0.43
2020-07-31,New York,NY,1,2663,-1.15
2020-07-31,Los Angeles-Long Beach-Anaheim,CA,2,2446,0.0
2020-07-31,Chicago,IL,3,1723,-0.23
2020-07-31,Dallas-Fort Worth,TX,4,1431,0.21
2020-07-31,Philadelphia,PA,5,1590,0.06
2020-07-31,Houston,TX,6,1355,-0.07
2020-07-31,Washington,DC,7,2010,-0.2
2020-07-31,Miami-Fort Lauderdale,FL,8,1941,0.15
2020-07-31,Atlanta,GA,9,1484,0.75
2020-07-31,Boston,MA,10,2528,-0.51
2020-07-31,San Francisco,CA,11,3042,-1.01
2020-07-31,Detroit,MI,12,1207,1.17
2020-07-31,Riverside,CA,13,1945,1.25
2020-07-31,Phoenix,AZ,14,1413,0.86
2020-07-31,Seattle,WA,15,1951,-0.15
2020-07-31,Minneapolis-St Paul,MN,16,1511,-0.2
2020-07-31,San Diego,CA,17,2357,0.3
2020-07-31,St. Louis,MO,18,1087,0.56
2020-07-31,Tampa,FL,19,1479,0.61
2020-07-31,Baltimore,MD,20,1525,0.46
2020-07-31,Denver,CO,21,1657,0.3
2020-07-31,Pittsburgh,PA,22,1188,-0.17
2020-07-31,Portland,OR,23,1599,0.44
2020-07-31,Charlotte,NC,24,1400,0.57
2020-07-31,Sacramento,CA,25,1868,1.03
2020-07-31,San Antonio,TX,26,1218,0.5
2020-07-31,Orlando,FL,27,1526,0.39
2020-07-31,Cleveland,OH,29,1160,0.0
2020-07-31,Kansas City,MO,30,1145,0.79
2020-07-31,Las Vegas,NV,31,1386,1.24
2020-07-31,Columbus,OH,32,1217,0.58
2020-07-31,Indianapolis,IN,33,1211,0.58
2020-07-31,Austin,TX,35,1456,0.07
2020-07-31,Virginia Beach,VA,36,1326,1.22
2020-07-31,Nashville,TN,37,1477,0.34
2020-07-31,Providence,RI,38,1523,1.67
2020-07-31,Jacksonville,FL,40,1335,0.6
2020-07-31,Memphis,TN,41,1195,1.01
2020-07-31,Oklahoma City,OK,42,1121,0.36
2020-07-31,Louisville-Jefferson County,KY,43,1107,0.45
2020-07-31,Hartford,CT,44,1390,0.51
2020-07-31,New Orleans,LA,46,1248,0.4
2020-07-31,Buffalo,NY,47,1059,0.47
2020-07-31,Raleigh,NC,48,1388,0.43
2020-07-31,Birmingham,AL,49,1129,1.16
2020-07-31,Salt Lake City,UT,50,1312,0.38
2020-07-31,Grand Rapids,MI,52,1220,0.33
2020-07-31,Tucson,AZ,53,1221,0.91
2020-07-31,Urban Honolulu,HI,54,2319,0.04
2020-07-31,Tulsa,OK,55,1059,1.15
2020-07-31,Fresno,CA,56,1561,0.13
2020-07-31,Worcester,MA,57,1511,0.67
2020-07-31,Stamford,CT,58,2237,0.63
2020-07-31,Albuquerque,NM,59,1177,1.9
2020-07-31,Albany,NY,60,1229,0.08
2020-07-31,Omaha,NE,61,1072,0.66
2020-07-31,New Haven,CT,62,1605,-0.62
2020-07-31,Bakersfield,CA,63,1364,1.79
2020-07-31,Knoxville,TN,64,1238,0.98
2020-07-31,Greenville,SC,65,1221,-0.49
2020-07-31,Ventura,CA,66,2465,0.57
2020-07-31,Allentown,PA,67,1425,0.56
2020-07-31,El Paso,TX,68,1125,1.08
2020-07-31,Baton Rouge,LA,69,1199,0.67
2020-07-31,Dayton,OH,70,1068,0.85
2020-07-31,Greensboro,NC,73,1100,1.1
2020-07-31,Akron,OH,74,980,0.1
2020-07-31,North Port-Sarasota-Bradenton,FL,75,1645,1.17
2020-07-31,Little Rock,AR,76,993,1.95
2020-07-31,Stockton,CA,77,1972,1.23
2020-07-31,Charleston,SC,78,1453,0.97
2020-07-31,Syracuse,NY,79,1141,1.24
2020-07-31,Colorado Springs,CO,80,1501,0.81
2020-07-31,Winston-Salem,NC,81,1264,0.4
2020-07-31,Springfield,MA,83,1374,0.37
2020-07-31,Fort Myers,FL,84,1475,0.96
2020-07-31,Boise City,ID,85,1364,1.64
2020-07-31,Toledo,OH,86,1046,0.38
2020-07-31,Madison,WI,87,1230,0.9
2020-07-31,Lakeland,FL,88,1363,0.52
2020-07-31,Ogden,UT,89,1338,0.75
2020-07-31,Daytona Beach,FL,90,1401,0.86
2020-07-31,Des Moines,IA,91,1091,1.11
2020-07-31,Jackson,MS,92,1207,0.0
2020-07-31,Youngstown,OH,93,800,0.63
2020-07-31,Augusta,GA,94,1101,1.76
2020-07-31,Scranton,PA,95,998,0.1
2020-07-31,Harrisburg,PA,96,1135,0.53
2020-07-31,Melbourne,FL,97,1434,0.7
2020-07-31,Chattanooga,TN,98,1181,1.29
2020-07-31,Spokane,WA,99,1228,1.15
2020-07-31,Provo,UT,100,1379,0.95
2020-07-31,Durham,NC,104,1358,-0.15
2020-07-31,Port St. Lucie,FL,119,1611,1.26
2020-07-31,Killeen,TX,128,1048,1.35
2020-07-31,Fort Collins,CO,159,1591,0.19
2020-07-31,Boulder,CO,162,1870,0.54
2020-07-31,College Station,TX,192,1169,-1.68
2020-07-31,Gainesville,GA,229,1234,-0.48
2020-07-31,Sierra Vista,AZ,309,924,0.87
2020-08-31,New York,NY,1,2605,-2.18
2020-08-31,Los Angeles-Long Beach-Anaheim,CA,2,2438,-0.33
2020-08-31,Chicago,IL,3,1711,-0.7
2020-08-31,Dallas-Fort Worth,TX,4,1432,0.07
2020-08-31,Philadelphia,PA,5,1593,0.19
2020-08-31,Houston,TX,6,1355,0.0
2020-08-31,Washington,DC,7,1998,-0.6
2020-08-31,Miami-Fort Lauderdale,FL,8,1944,0.15
2020-08-31,Atlanta,GA,9,1496,0.81
2020-08-31,Boston,MA,10,2484,-1.74
2020-08-31,San Francisco,CA,11,2977,-2.14
2020-08-31,Detroit,MI,12,1214,0.58
2020-08-31,Riverside,CA,13,1975,1.54
2020-08-31,Phoenix,AZ,14,1430,1.2
2020-08-31,Seattle,WA,15,1941,-0.51
2020-08-31,Minneapolis-St Paul,MN,16,1513,0.13
2020-08-31,San Diego,CA,17,2364,0.3
2020-08-31,St. Louis,MO,18,1092,0.46
2020-08-31,Tampa,FL,19,1491,0.81
2020-08-31,Baltimore,MD,20,1524,-0.07
2020-08-31,Denver,CO,21,1655,-0.12
2020-08-31,Pittsburgh,PA,22,1187,-0.08
2020-08-31,Portland,OR,23,1607,0.5
2020-08-31,Charlotte,NC,24,1401,0.07
2020-08-31,Sacramento,CA,25,1885,0.91
2020-08-31,San Antonio,TX,26,1226,0.66
2020-08-31,Orlando,FL,27,1525,-0.07
2020-08-31,Cleveland,OH,29,1177,1.47
2020-08-31,Kansas City,MO,30,1148,0.26
2020-08-31,Las Vegas,NV,31,1404,1.3
2020-08-31,Columbus,OH,32,1223,0.49
2020-08-31,Indianapolis,IN,33,1221,0.83
2020-08-31,Austin,TX,35,1450,-0.41
2020-08-31,Virginia Beach,VA,36,1340,1.06
2020-08-31,Nashville,TN,37,1478,0.07
2020-08-31,Providence,RI,38,1523,0.0
2020-08-31,Jacksonville,FL,40,1352,1.27
2020-08-31,Memphis,TN,41,1216,1.76
2020-08-31,Oklahoma City,OK,42,1124,0.27
2020-08-31,Louisville-Jefferson County,KY,43,1107,0.0
2020-08-31,Hartford,CT,44,1395,0.36
2020-08-31,New Orleans,LA,46,1244,-0.32
2020-08-31,Buffalo,NY,47,1069,0.94
2020-08-31,Raleigh,NC,48,1393,0.36
2020-08-31,Birmingham,AL,49,1134,0.44
2020-08-31,Salt Lake City,UT,50,1315,0.23
2020-08-31,Grand Rapids,MI,52,1214,-0.49
2020-08-31,Tucson,AZ,53,1237,1.31
2020-08-31,Urban Honolulu,HI,54,2326,0.3
2020-08-31,Tulsa,OK,55,1074,1.42
2020-08-31,Fresno,CA,56,1581,1.28
2020-08-31,Worcester,MA,57,1512,0.07
2020-08-31,Stamford,CT,58,2245,0.36
2020-08-31,Albuquerque,NM,59,1188,0.93
2020-08-31,Albany,NY,60,1233,0.33
2020-08-31,Omaha,NE,61,1077,0.47
2020-08-31,New Haven,CT,62,1609,0.25
2020-08-31,Bakersfield,CA,63,1393,2.13
2020-08-31,Knoxville,TN,64,1259,1.7
2020-08-31,Greenville,SC,65,1229,0.66
2020-08-31,Ventura,CA,66,2484,0.77
2020-08-31,Allentown,PA,67,1439,0.98
2020-08-31,El Paso,TX,68,1132,0.62
2020-08-31,Baton Rouge,LA,69,1208,0.75
2020-08-31,Dayton,OH,70,1074,0.56
2020-08-31,Greensboro,NC,73,1102,0.18
2020-08-31,Akron,OH,74,985,0.51
2020-08-31,North Port-Sarasota-Bradenton,FL,75,1653,0.49
2020-08-31,Little Rock,AR,76,998,0.5
2020-08-31,Stockton,CA,77,2005,1.67
2020-08-31,Charleston,SC,78,1457,0.28
2020-08-31,Syracuse,NY,79,1155,1.23
2020-08-31,Colorado Springs,CO,80,1514,0.87
2020-08-31,Winston-Salem,NC,81,1281,1.34
2020-08-31,Springfield,MA,83,1356,-1.31
2020-08-31,Fort Myers,FL,84,1484,0.61
2020-08-31,Boise City,ID,85,1378,1.03
2020-08-31,Toledo,OH,86,1043,-0.29
2020-08-31,Madison,WI,87,1230,0.0
2020-08-31,Lakeland,FL,88,1375,0.88
2020-08-31,Ogden,UT,89,1340,0.15
2020-08-31,Daytona Beach,FL,90,1406,0.36
2020-08-31,Des Moines,IA,91,1099,0.73
2020-08-31,Jackson,MS,92,1224,1.41
2020-08-31,Youngstown,OH,93,791,-1.12
2020-08-31,Augusta,GA,94,1111,0.91
2020-08-31,Scranton,PA,95,1002,0.4
2020-08-31,Harrisburg,PA,96,1150,1.32
2020-08-31,Melbourne,FL,97,1449,1.05
2020-08-31,Chattanooga,TN,98,1187,0.51
2020-08-31,Spokane,WA,99,1233,0.41
2020-08-31,Provo,UT,100,1380,0.07
2020-08-31,Durham,NC,104,1361,0.22
2020-08-31,Port St. Lucie,FL,119,1634,1.43
2020-08-31,Killeen,TX,128,1062,1.34
2020-08-31,Fort Collins,CO,159,1579,-0.75
2020-08-31,Boulder,CO,162,1868,-0.11
2020-08-31,College Station,TX,192,1159,-0.86
2020-08-31,Gainesville,GA,229,1246,0.97
2020-08-31,Sierra Vista,AZ,309,923,-0.11
2020-09-30,New York,NY,1,2549,-2.15
2020-09-30,Los Angeles-Long Beach-Anaheim,CA,2,2441,0.12
2020-09-30,Chicago,IL,3,1693,-1.05
2020-09-30,Dallas-Fort Worth,TX,4,1434,0.14
2020-09-30,Philadelphia,PA,5,1593,0.0
2020-09-30,Houston,TX,6,1358,0.22
2020-09-30,Washington,DC,7,1981,-0.85
2020-09-30,Miami-Fort Lauderdale,FL,8,1950,0.31
2020-09-30,Atlanta,GA,9,1506,0.67
2020-09-30,Boston,MA,10,2426,-2.33
2020-09-30,San Francisco,CA,11,2918,-1.98
2020-09-30,Detroit,MI,12,1223,0.74
2020-09-30,Riverside,CA,13,2010,1.77
2020-09-30,Phoenix,AZ,14,1446,1.12
2020-09-30,Seattle,WA,15,1918,-1.18
2020-09-30,Minneapolis-St Paul,MN,16,1509,-0.26
2020-09-30,San Diego,CA,17,2377,0.55
2020-09-30,St. Louis,MO,18,1097,0.46
2020-09-30,Tampa,FL,19,1505,0.94
2020-09-30,Baltimore,MD,20,1530,0.39
2020-09-30,Denver,CO,21,1653,-0.12
2020-09-30,Pittsburgh,PA,22,1182,-0.42
2020-09-30,Portland,OR,23,1610,0.19
2020-09-30,Charlotte,NC,24,1407,0.43
2020-09-30,Sacramento,CA,25,1904,1.01
2020-09-30,San Antonio,TX,26,1228,0.16
2020-09-30,Orlando,FL,27,1527,0.13
2020-09-30,Cleveland,OH,29,1175,-0.17
2020-09-30,Kansas City,MO,30,1163,1.31
2020-09-30,Las Vegas,NV,31,1418,1.0
2020-09-30,Columbus,OH,32,1224,0.08
2020-09-30,Indianapolis,IN,33,1226,0.41
2020-09-30,Austin,TX,35,1440,-0.69
2020-09-30,Virginia Beach,VA,36,1348,0.6
2020-09-30,Nashville,TN,37,1469,-0.61
2020-09-30,Providence,RI,38,1523,0.0
2020-09-30,Jacksonville,FL,40,1360,0.59
2020-09-30,Memphis,TN,41,1225,0.74
2020-09-30,Oklahoma City,OK,42,1127,0.27
2020-09-30,Louisville-Jefferson County,KY,43,1113,0.54
2020-09-30,Hartford,CT,44,1412,1.22
2020-09-30,New Orleans,LA,46,1261,1.37
2020-09-30,Buffalo,NY,47,1063,-0.56
2020-09-30,Raleigh,NC,48,1399,0.43
2020-09-30,Birmingham,AL,49,1150,1.41
2020-09-30,Salt Lake City,UT,50,1327,0.91
2020-09-30,Grand Rapids,MI,52,1220,0.49
2020-09-30,Tucson,AZ,53,1255,1.46
2020-09-30,Urban Honolulu,HI,54,2326,0.0
2020-09-30,Tulsa,OK,55,1075,0.09
2020-09-30,Fresno,CA,56,1595,0.89
2020-09-30,Worcester,MA,57,1524,0.79
2020-09-30,Stamford,CT,58,2268,1.02
2020-09-30,Albuquerque,NM,59,1208,1.68
2020-09-30,Albany,NY,60,1251,1.46
2020-09-30,Omaha,NE,61,1072,-0.46
2020-09-30,New Haven,CT,62,1617,0.5
2020-09-30,Bakersfield,CA,63,1392,-0.07
2020-09-30,Knoxville,TN,64,1270,0.87
2020-09-30,Greenville,SC,65,1234,0.41
2020-09-30,Ventura,CA,66,2499,0.6
2020-09-30,Allentown,PA,67,1459,1.39
2020-09-30,El Paso,TX,68,1134,0.18
2020-09-30,Baton Rouge,LA,69,1215,0.58
2020-09-30,Dayton,OH,70,1075,0.09
2020-09-30,Greensboro,NC,73,1101,-0.09
2020-09-30,Akron,OH,74,980,-0.51
2020-09-30,North Port-Sarasota-Bradenton,FL,75,1664,0.67
2020-09-30,Little Rock,AR,76,998,0.0
2020-09-30,Stockton,CA,77,2006,0.05
2020-09-30,Charleston,SC,78,1464,0.48
2020-09-30,Syracuse,NY,79,1153,-0.17
2020-09-30,Colorado Springs,CO,80,1528,0.92
2020-09-30,Winston-Salem,NC,81,1289,0.62
2020-09-30,Springfield,MA,83,1370,1.03
2020-09-30,Fort Myers,FL,84,1507,1.55
2020-09-30,Boise City,ID,85,1393,1.09
2020-09-30,Toledo,OH,86,1052,0.86
2020-09-30,Madison,WI,87,1235,0.41
2020-09-30,Lakeland,FL,88,1383,0.58
2020-09-30,Ogden,UT,89,1332,-0.6
2020-09-30,Daytona Beach,FL,90,1424,1.28
2020-09-30,Des Moines,IA,91,1098,-0.09
2020-09-30,Jackson,MS,92,1227,0.25
2020-09-30,Youngstown,OH,93,817,3.29
2020-09-30,Augusta,GA,94,1122,0.99
2020-09-30,Scranton,PA,95,1018,1.6
2020-09-30,Harrisburg,PA,96,1147,-0.26
2020-09-30,Melbourne,FL,97,1459,0.69
2020-09-30,Chattanooga,TN,98,1192,0.42
2020-09-30,Spokane,WA,99,1261,2.27
2020-09-30,Provo,UT,100,1363,-1.23
2020-09-30,Durham,NC,104,1362,0.07
2020-09-30,Port St. Lucie,FL,119,1672,2.33
2020-09-30,Killeen,TX,128,1077,1.41
2020-09-30,Fort Collins,CO,159,1566,-0.82
2020-09-30,Boulder,CO,162,1876,0.43
2020-09-30,College Station,TX,192,1189,2.59
2020-09-30,Gainesville,GA,229,1281,2.81
2020-09-30,Sierra Vista,AZ,309,931,0.87
2020-10-31,New York,NY,1,2509,-1.57
2020-10-31,Los Angeles-Long Beach-Anaheim,CA,2,2449,0.33
2020-10-31,Chicago,IL,3,1672,-1.24
2020-10-31,Dallas-Fort Worth,TX,4,1439,0.35
2020-10-31,Philadelphia,PA,5,1592,-0.06
2020-10-31,Houston,TX,6,1363,0.37
2020-10-31,Washington,DC,7,1966,-0.76
2020-10-31,Miami-Fort Lauderdale,FL,8,1962,0.62
2020-10-31,Atlanta,GA,9,1517,0.73
2020-10-31,Boston,MA,10,2375,-2.1
2020-10-31,San Francisco,CA,11,2877,-1.41
2020-10-31,Detroit,MI,12,1238,1.23
2020-10-31,Riverside,CA,13,2039,1.44
2020-10-31,Phoenix,AZ,14,1461,1.04
