Date,City,State,HVI,%Change_HVI
2021-12-31,Athens,TX,244169.0,-12.17
2021-12-31,Oak Harbor,WA,608476.0,2.08
2021-12-31,Chillicothe,OH,157725.0,1.57
2021-12-31,Hinesville,GA,174842.0,1.81
2021-12-31,Warsaw,IN,235176.0,1.38
2021-12-31,Stillwater,OK,178605.0,2.01
2021-12-31,Quincy,IL,136314.0,-0.02
2021-12-31,Keene,NH,287150.0,1.43
2021-12-31,Sandusky,OH,181120.0,2.07
2021-12-31,Searcy,AR,146889.0,0.7
2021-12-31,Columbus,IN,220364.0,41.4
2021-12-31,Roanoke Rapids,NC,88781.0,2.04
2021-12-31,Casper,WY,256029.0,1.25
2021-12-31,Findlay,OH,191131.0,1.08
2021-12-31,Palatka,FL,177674.0,0.8
2021-12-31,Seneca,SC,239390.0,2.47
2021-12-31,Glenwood Springs,CO,739770.0,1.77
2021-12-31,Aberdeen,WA,310601.0,2.99
2021-12-31,Port Angeles,WA,472370.0,3.05
2021-12-31,Greenfield Town,MA,288613.0,1.12
2021-12-31,Muskogee,OK,98470.0,2.22
2021-12-31,Frankfort,KY,186416.0,1.64
2021-12-31,Mount Pleasant,MI,174370.0,1.38
2021-12-31,Statesboro,GA,177836.0,1.53
2021-12-31,Minot,ND,293179.0,1.0
2021-12-31,Shawnee,OK,126369.0,2.12
2021-12-31,Richmond,IN,122001.0,-42.28
2021-12-31,Martinsville,VA,96525.0,1.72
2021-12-31,Kapaa,HI,763581.0,2.12
2021-12-31,LaGrange,GA,172681.0,1.27
2021-12-31,Marion,OH,126646.0,1.66
2021-12-31,Morehead City,NC,378023.0,1.87
2021-12-31,Klamath Falls,OR,276769.0,1.56
2021-12-31,Marinette,WI,133661.0,1.53
2021-12-31,Roswell,NM,133163.0,1.96
2021-12-31,Marshall,TX,168314.0,31.09
2021-12-31,Farmington,MO,160722.0,-16.19
2021-12-31,Charleston,IL,96486.0,-73.78
2021-12-31,Hobbs,NM,202954.0,2.64
2021-12-31,Clearlake,CA,336910.0,1.02
2021-12-31,Faribault,MN,313063.0,1.04
2021-12-31,Ionia,MI,207234.0,1.27
2021-12-31,Alamogordo,NM,160517.0,1.71
2021-12-31,Red Bluff,CA,322031.0,0.87
2021-12-31,Hudson,NY,352762.0,1.88
2021-12-31,Somerset,KY,175884.0,2.1
2021-12-31,Coos Bay,OR,335112.0,2.01
2021-12-31,Walla Walla,WA,375263.0,2.0
2021-12-31,Oneonta,NY,178083.0,1.96
2021-12-31,Fort Madison,IA,103252.0,1.12
2021-12-31,Baraboo,WI,242922.0,0.53
2021-12-31,Big Stone Gap,VA,84724.0,1.43
2021-12-31,Shelton,WA,461626.0,0.75
2021-12-31,Enid,OK,100428.0,1.13
2021-12-31,Georgetown,SC,315825.0,2.05
2021-12-31,Laconia,NH,403056.0,2.63
2021-12-31,Batavia,NY,170523.0,1.55
2021-12-31,Barre,VT,301292.0,1.12
2021-12-31,Sterling,IL,113104.0,0.86
2021-12-31,Dublin,GA,128651.0,2.27
2021-12-31,Vicksburg,MS,146852.0,1.95
2021-12-31,Sanford,NC,185492.0,2.53
2021-12-31,Fergus Falls,MN,290532.0,1.49
2021-12-31,Fairmont,WV,127153.0,2.12
2021-12-31,Picayune,MS,165058.0,1.68
2021-12-31,Gloversville,NY,157036.0,2.19
2021-12-31,Gaffney,SC,108321.0,2.16
2021-12-31,Carson City,NV,477356.0,1.93
2021-12-31,Waycross,GA,119354.0,2.1
2021-12-31,Morgan City,LA,132384.0,1.26
2021-12-31,McComb,MS,117547.0,1.87
2021-12-31,Rochelle,IL,167292.0,2.0
2021-12-31,Scottsboro,AL,133478.0,2.21
2021-12-31,Danville,KY,143294.0,84.14
2021-12-31,Natchez,MS,107516.0,1.21
2021-12-31,Greenville,OH,169479.0,-36.49
2021-12-31,Galesburg,IL,87154.0,0.8
2021-12-31,Fort Polk South,LA,110057.0,1.14
2021-12-31,Fort Leonard Wood,MO,174765.0,0.65
2021-12-31,Glasgow,KY,143210.0,1.86
2021-12-31,Edwards,CO,1052037.0,2.1
2021-12-31,Fernley,NV,396652.0,2.1
2021-12-31,Malone,NY,134254.0,2.07
2021-12-31,Durango,CO,597177.0,2.31
2021-12-31,Bartlesville,OK,144170.0,1.59
2021-12-31,Elko,NV,334419.0,1.85
2021-12-31,Rexburg,ID,380409.0,2.9
2021-12-31,St. Marys,GA,227198.0,1.53
2021-12-31,Cortland,NY,153613.0,1.97
2021-12-31,Clovis,NM,178557.0,2.41
2021-12-31,Norfolk,NE,193355.0,1.74
2021-12-31,Freeport,IL,105409.0,0.91
2021-12-31,Starkville,MS,201467.0,1.96
2021-12-31,Burlington,IA,116112.0,-49.76
2021-12-31,Cadillac,MI,153133.0,1.56
2021-12-31,Ardmore,OK,108530.0,2.19
2021-12-31,Oxford,MS,223072.0,1.44
2021-12-31,Bogalusa,LA,120262.0,1.66
2021-12-31,Gardnerville Ranchos,NV,679145.0,1.78
2021-12-31,Tahlequah,OK,140252.0,2.45
2021-12-31,Cañon City,CO,315493.0,1.59
2021-12-31,Ruston,LA,174919.0,1.3
2021-12-31,Hillsdale,MI,173010.0,1.57
2021-12-31,Ponca City,OK,76359.0,2.14
2021-12-31,Blytheville,AR,101319.0,1.01
2021-12-31,Red Wing,MN,293782.0,0.34
2021-12-31,Newport,OR,459804.0,244.13
2021-12-31,McAlester,OK,103713.0,2.46
2021-12-31,Moultrie,GA,115116.0,2.59
2021-12-31,Harrison,AR,148478.0,1.99
2021-12-31,Shelbyville,TN,243423.0,1.38
2021-12-31,Duncan,OK,101086.0,2.02
2021-12-31,Thomasville,GA,170897.0,2.08
2021-12-31,Bemidji,MN,215641.0,1.23
2021-12-31,Mount Sterling,KY,134949.0,1.94
2021-12-31,Ottumwa,IA,99635.0,1.38
2021-12-31,Pahrump,NV,341513.0,2.6
2021-12-31,Selma,AL,65377.0,1.55
2021-12-31,Rock Springs,WY,267950.0,2.08
2021-12-31,Cornelia,GA,185280.0,2.41
2021-12-31,Burley,ID,261872.0,2.83
2021-12-31,Poplar Bluff,MO,129856.0,0.98
2021-12-31,Muscatine,IA,157566.0,1.24
2021-12-31,Alma,MI,118352.0,1.67
2021-12-31,Durant,OK,144566.0,2.43
2021-12-31,Douglas,GA,131833.0,2.06
2021-12-31,Willmar,MN,222297.0,1.32
2021-12-31,Auburn,IN,188991.0,13.59
2021-12-31,Sedalia,MO,130241.0,1.21
2021-12-31,Warren,PA,106939.0,1.58
2021-12-31,El Dorado,AR,94354.0,1.92
2021-12-31,Mountain Home,AR,162938.0,2.16
2021-12-31,Cedartown,GA,142044.0,2.59
2021-12-31,El Campo,TX,177186.0,2.13
2021-12-31,Ellensburg,WA,497967.0,2.35
2021-12-31,Jacksonville,IL,106597.0,-50.1
2021-12-31,Sandpoint,ID,513027.0,2.85
2021-12-31,Alice,TX,114319.0,2.23
2021-12-31,Marshalltown,IA,126735.0,1.23
2021-12-31,Espa±ola,NM,214019.0,2.35
2021-12-31,Riverton,WY,256308.0,2.2
2021-12-31,Tifton,GA,164005.0,2.08
2021-12-31,Cambridge,OH,132395.0,-28.35
2021-12-31,McMinnville,TN,152381.0,1.68
2021-12-31,Selinsgrove,PA,205955.0,1.71
2021-12-31,Natchitoches,LA,187272.0,1.3
2021-12-31,Sikeston,MO,126955.0,1.02
2021-12-31,Austin,MN,165182.0,-69.57
2021-12-31,Pontiac,IL,118153.0,0.77
2021-12-31,Hannibal,MO,149378.0,1.2
2021-12-31,Houghton,MI,153655.0,1.62
2021-12-31,Sault Ste. Marie,MI,145386.0,1.49
2021-12-31,Americus,GA,102956.0,1.95
2021-12-31,Easton,MD,409466.0,0.6
2021-12-31,North Platte,NE,178902.0,1.68
2021-12-31,Ada,OK,123666.0,2.39
2021-12-31,Moscow,ID,425171.0,2.84
2021-12-31,Murray,KY,157946.0,1.82
2021-12-31,Escanaba,MI,131471.0,1.74
2021-12-31,Canton,IL,82882.0,-52.42
2021-12-31,Corinth,MS,116097.0,2.04
2021-12-31,Coshocton,OH,140357.0,1.45
2021-12-31,Newton,IA,150723.0,1.3
2021-12-31,Logan,WV,99147.0,-76.41
2021-12-31,Hutchinson,MN,243164.0,1.23
2021-12-31,Vidalia,GA,133017.0,2.06
2021-12-31,Summit Park,UT,1171039.0,2.71
2021-12-31,Laramie,WY,294897.0,2.13
2021-12-31,Plainview,TX,91230.0,1.65
2021-12-31,Big Spring,TX,160420.0,0.64
2021-12-31,Dixon,IL,117019.0,1.01
2021-12-31,Alexandria,MN,295429.0,82.01
2021-12-31,Newport,TN,136807.0,-70.25
2021-12-31,Lebanon,MO,154930.0,-35.97
2021-12-31,Coffeyville,KS,69194.0,0.48
2021-12-31,Susanville,CA,222146.0,1.29
2021-12-31,Brookhaven,MS,137855.0,2.33
2021-12-31,Taylorville,IL,95795.0,0.92
2021-12-31,Effingham,IL,172648.0,1.0
2021-12-31,Valley,AL,85467.0,2.06
2021-12-31,Angola,IN,220959.0,1.81
2021-12-31,Dodge City,KS,139282.0,0.93
2021-12-31,Emporia,KS,132058.0,1.17
2021-12-31,Taos,NM,343088.0,1.68
2021-12-31,Malvern,AR,115939.0,2.08
2021-12-31,Troy,AL,137193.0,1.95
2021-12-31,Cambridge,MD,186829.0,41.11
2021-12-31,Macomb,IL,84237.0,0.8
2021-12-31,Kingsville,TX,120425.0,2.0
2021-12-31,Kennett,MO,84972.0,1.22
2021-12-31,Miami,OK,89269.0,2.16
2021-12-31,Camden,AR,63904.0,1.57
2021-12-31,Jackson,WY,894022.0,446.76
2021-12-31,Hastings,NE,163472.0,1.77
2021-12-31,Albert Lea,MN,147491.0,1.4
2021-12-31,Iron Mountain,MI,144101.0,1.27
2021-12-31,Lincoln,IL,108570.0,-58.22
2021-12-31,Jesup,GA,148797.0,2.18
2021-12-31,Kirksville,MO,143597.0,1.2
2021-12-31,Alpena,MI,126880.0,1.73
2021-12-31,Silver City,NM,158071.0,1.63
2021-12-31,Indianola,MS,76514.0,1.43
2021-12-31,Elkins,WV,103513.0,2.05
2021-12-31,Las Vegas,NM,188652.0,-52.76
2021-12-31,McPherson,KS,186673.0,0.83
2021-12-31,Sheridan,WY,338537.0,2.03
2021-12-31,Washington Court House,OH,148982.0,1.63
2021-12-31,Bennettsville,SC,64363.0,3.1
2021-12-31,Merrill,WI,160241.0,1.55
2021-12-31,Middlesborough,KY,68883.0,2.02
2021-12-31,Forrest City,AR,60410.0,1.58
2021-12-31,Breckenridge,CO,944042.0,2.85
2021-12-31,Bastrop,LA,63961.0,1.61
2021-12-31,Wauchula,FL,147331.0,2.75
2021-12-31,Great Bend,KS,92363.0,1.02
2021-12-31,Weatherford,OK,135161.0,2.08
2021-12-31,Watertown,SD,240752.0,-13.94
2021-12-31,Thomaston,GA,107844.0,2.42
2021-12-31,Altus,OK,81324.0,2.03
2021-12-31,Lexington,NE,142511.0,-41.91
2021-12-31,Boone,IA,167944.0,1.32
2021-12-31,Toccoa,GA,147916.0,1.64
2021-12-31,Summerville,GA,103319.0,2.32
2021-12-31,New Ulm,MN,188049.0,1.21
2021-12-31,Marshall,MN,179722.0,6.78
2021-12-31,Deming,NM,133708.0,2.73
2021-12-31,Fredericksburg,TX,457643.0,2.67
2021-12-31,Magnolia,AR,103150.0,2.03
2021-12-31,Campbellsville,KY,126130.0,1.99
2021-12-31,Connersville,IN,106162.0,1.81
2021-12-31,Dickinson,ND,280789.0,1.11
2021-12-31,Cordele,GA,120178.0,2.17
2021-12-31,Maryville,MO,172228.0,1.28
2021-12-31,Marshall,MO,128545.0,-28.48
2021-12-31,Arkadelphia,AR,101737.0,1.74
2021-12-31,Liberal,KS,124693.0,0.72
2021-12-31,Wahpeton,ND,161224.0,1.48
2021-12-31,Williston,ND,294311.0,1.48
2021-12-31,Oskaloosa,IA,132591.0,1.28
2021-12-31,Raymondville,TX,86236.0,2.75
2021-12-31,Elk City,OK,127372.0,1.94
2021-12-31,Dumas,TX,153731.0,2.01
2021-12-31,Helena,AR,32256.0,1.85
2021-12-31,Parsons,KS,69158.0,0.77
2021-12-31,Worthington,MN,164142.0,1.37
2021-12-31,Jamestown,ND,183723.0,33.89
2021-12-31,Guymon,OK,120245.0,2.1
2021-12-31,Storm Lake,IA,141151.0,1.13
2021-12-31,Woodward,OK,122049.0,1.94
2021-12-31,Portales,NM,118950.0,2.41
2021-12-31,Hereford,TX,119048.0,2.29
2021-12-31,Othello,WA,250642.0,1.37
2021-12-31,Los Alamos,NM,380419.0,1.53
2021-12-31,Fitzgerald,GA,93045.0,2.17
2021-12-31,Maysville,KY,112349.0,1.68
2021-12-31,Atchison,KS,114415.0,0.83
2021-12-31,Fairfield,IA,140182.0,1.27
2021-12-31,Spencer,IA,145842.0,1.3
2021-12-31,Winnemucca,NV,286792.0,2.18
2021-12-31,Sweetwater,TX,90716.0,1.82
2021-12-31,Andrews,TX,207816.0,1.63
2021-12-31,Zapata,TX,109953.0,2.09
2021-12-31,Vermillion,SD,215426.0,1.44
2021-12-31,Pecos,TX,174065.0,1.65
2021-12-31,Ketchikan,AK,347628.0,1.64
2022-01-31,New York,NY,582977.0,0.69
2022-01-31,Los Angeles-Long Beach-Anaheim,CA,878593.0,1.24
2022-01-31,Chicago,IL,296355.0,0.9
2022-01-31,Dallas-Fort Worth,TX,354921.0,2.15
2022-01-31,Philadelphia,PA,318994.0,0.81
2022-01-31,Houston,TX,284760.0,1.23
2022-01-31,Washington,DC,533439.0,0.72
2022-01-31,Miami-Fort Lauderdale,FL,402632.0,2.04
2022-01-31,Atlanta,GA,347293.0,2.21
2022-01-31,Boston,MA,624260.0,0.89
2022-01-31,San Francisco,CA,1403429.0,1.24
2022-01-31,Detroit,MI,230663.0,1.06
2022-01-31,Riverside,CA,544323.0,1.82
2022-01-31,Phoenix,AZ,438068.0,1.34
2022-01-31,Seattle,WA,736370.0,1.91
2022-01-31,Minneapolis-St Paul,MN,363212.0,0.81
2022-01-31,San Diego,CA,855110.0,2.46
2022-01-31,St. Louis,MO,230295.0,1.25
2022-01-31,Tampa,FL,334750.0,2.39
2022-01-31,Baltimore,MD,360892.0,0.85
2022-01-31,Denver,CO,599409.0,1.7
2022-01-31,Pittsburgh,PA,205564.0,0.92
2022-01-31,Portland,OR,550778.0,24.07
2022-01-31,Charlotte,NC,346174.0,2.06
2022-01-31,Sacramento,CA,585862.0,1.38
2022-01-31,San Antonio,TX,310978.0,1.84
2022-01-31,Orlando,FL,347209.0,2.14
2022-01-31,Cincinnati,OH,245600.0,1.04
2022-01-31,Cleveland,OH,206357.0,-9.67
2022-01-31,Kansas City,MO,270522.0,1.29
2022-01-31,Las Vegas,NV,409107.0,116.86
2022-01-31,Columbus,OH,280086.0,27.1
2022-01-31,Indianapolis,IN,252222.0,1.89
2022-01-31,San Jose,CA,1568421.0,1.85
2022-01-31,Austin,TX,555630.0,236.37
2022-01-31,Virginia Beach,VA,309852.0,1.2
2022-01-31,Nashville,TN,404887.0,2.53
2022-01-31,Providence,RI,426735.0,0.98
2022-01-31,Milwaukee,WI,257226.0,0.68
2022-01-31,Jacksonville,FL,330088.0,209.66
2022-01-31,Memphis,TN,214386.0,1.54
2022-01-31,Oklahoma City,OK,202708.0,1.51
2022-01-31,Louisville-Jefferson County,KY,228751.0,1.02
2022-01-31,Hartford,CT,302413.0,1.01
2022-01-31,Richmond,VA,314077.0,157.44
2022-01-31,New Orleans,LA,256824.0,1.02
2022-01-31,Buffalo,NY,231322.0,0.79
2022-01-31,Raleigh,NC,408803.0,2.24
2022-01-31,Birmingham,AL,230146.0,1.28
2022-01-31,Salt Lake City,UT,563557.0,1.52
2022-01-31,Rochester,NY,204754.0,-29.62
2022-01-31,Grand Rapids,MI,287650.0,1.08
2022-01-31,Tucson,AZ,318120.0,1.34
2022-01-31,Urban Honolulu,HI,885205.0,0.97
2022-01-31,Tulsa,OK,195903.0,1.46
2022-01-31,Fresno,CA,369051.0,1.5
2022-01-31,Worcester,MA,396683.0,1.41
2022-01-31,Stamford,CT,536127.0,0.62
2022-01-31,Albuquerque,NM,291831.0,1.65
2022-01-31,Albany,NY,260411.0,-31.72
2022-01-31,Omaha,NE,257892.0,1.47
2022-01-31,New Haven,CT,311512.0,1.23
2022-01-31,Bakersfield,CA,316375.0,0.58
2022-01-31,Knoxville,TN,282301.0,2.17
2022-01-31,Greenville,SC,272060.0,60.53
2022-01-31,Ventura,CA,816172.0,1.52
2022-01-31,Allentown,PA,285728.0,1.24
2022-01-31,El Paso,TX,180811.0,1.13
2022-01-31,Baton Rouge,LA,219549.0,1.19
2022-01-31,Dayton,OH,180031.0,0.8
2022-01-31,McAllen,TX,157521.0,1.54
2022-01-31,Columbia,SC,214626.0,-13.48
2022-01-31,Greensboro,NC,212406.0,1.75
2022-01-31,Akron,OH,195454.0,1.07
2022-01-31,North Port-Sarasota-Bradenton,FL,422261.0,2.42
2022-01-31,Little Rock,AR,186552.0,1.55
2022-01-31,Stockton,CA,527874.0,0.7
2022-01-31,Charleston,SC,375341.0,289.01
2022-01-31,Syracuse,NY,185577.0,0.9
2022-01-31,Colorado Springs,CO,465961.0,1.31
2022-01-31,Winston-Salem,NC,216142.0,1.88
2022-01-31,Wichita,KS,181978.0,0.87
2022-01-31,Springfield,MA,303408.0,96.29
2022-01-31,Fort Myers,FL,360163.0,2.38
2022-01-31,Boise City,ID,511610.0,0.92
2022-01-31,Toledo,OH,159261.0,1.19
2022-01-31,Madison,WI,357409.0,1.41
2022-01-31,Lakeland,FL,275274.0,2.31
2022-01-31,Ogden,UT,500961.0,1.95
2022-01-31,Daytona Beach,FL,317082.0,2.41
2022-01-31,Des Moines,IA,253393.0,1.28
2022-01-31,Jackson,MS,175340.0,-80.39
2022-01-31,Youngstown,OH,138416.0,1.31
2022-01-31,Augusta,GA,205228.0,-18.63
2022-01-31,Scranton,PA,163947.0,1.19
2022-01-31,Harrisburg,PA,243024.0,1.32
2022-01-31,Melbourne,FL,320386.0,1.93
2022-01-31,Spokane,WA,420313.0,1.53
2022-01-31,Provo,UT,550252.0,1.5
2022-01-31,Lancaster,PA,304580.0,0.98
2022-01-31,Modesto,CA,444468.0,0.64
2022-01-31,Portland,ME,449968.0,-18.3
2022-01-31,Durham,NC,384423.0,2.41
2022-01-31,Santa Rosa,CA,776006.0,0.07
2022-01-31,Lexington,KY,249340.0,74.96
2022-01-31,Lafayette,LA,184803.0,0.95
2022-01-31,Lansing,MI,207590.0,1.34
2022-01-31,Fayetteville,AR,280290.0,62.06
2022-01-31,Pensacola,FL,268710.0,1.92
2022-01-31,Visalia,CA,316900.0,1.4
2022-01-31,Shreveport,LA,130751.0,0.24
2022-01-31,Springfield,MO,218787.0,-27.89
2022-01-31,York,PA,246693.0,1.45
2022-01-31,Corpus Christi,TX,208165.0,0.98
2022-01-31,Flint,MI,168128.0,1.05
2022-01-31,Reno,NV,552887.0,1.38
2022-01-31,Asheville,NC,375016.0,1.35
2022-01-31,Santa Maria-Santa Barbara,CA,899352.0,1.31
2022-01-31,Huntsville,AL,278668.0,1.92
2022-01-31,Fort Wayne,IN,199377.0,1.13
2022-01-31,Salinas,CA,803470.0,0.7
2022-01-31,Vallejo,CA,601348.0,1.48
2022-01-31,Mobile,AL,171220.0,1.28
2022-01-31,Reading,PA,248157.0,1.46
2022-01-31,Brownsville,TX,153487.0,1.8
2022-01-31,Killeen,TX,230330.0,2.09
2022-01-31,Canton,OH,176246.0,112.65
2022-01-31,Beaumont,TX,152647.0,1.08
2022-01-31,Manchester,NH,423415.0,1.67
2022-01-31,Salem,OR,421477.0,234.98
2022-01-31,Anchorage,AK,324872.0,-0.18
2022-01-31,Davenport,IL,156113.0,0.56
2022-01-31,Peoria,IL,134984.0,0.82
2022-01-31,Myrtle Beach,SC,302405.0,2.7
2022-01-31,Montgomery,AL,170268.0,1.11
2022-01-31,Salisbury,DE,357888.0,1.3
2022-01-31,Gulfport,MS,182017.0,1.62
2022-01-31,Tallahassee,FL,234214.0,1.75
2022-01-31,Trenton,NJ,330655.0,0.92
2022-01-31,Fayetteville,NC,175270.0,-37.47
2022-01-31,Huntington,WV,121991.0,1.83
2022-01-31,Eugene,OR,438207.0,1.2
2022-01-31,Rockford,IL,157250.0,0.86
2022-01-31,Savannah,GA,262831.0,1.88
2022-01-31,Ann Arbor,MI,354261.0,0.91
2022-01-31,Ocala,FL,232048.0,2.92
2022-01-31,Kalamazoo,MI,226336.0,0.59
2022-01-31,Naples,FL,521595.0,2.82
2022-01-31,South Bend,IN,187750.0,2.14
2022-01-31,Spartanburg,SC,215863.0,1.76
2022-01-31,Evansville,IN,183348.0,1.36
2022-01-31,Kingsport,TN,172606.0,2.31
2022-01-31,Roanoke,VA,232761.0,1.1
2022-01-31,Green Bay,WI,237895.0,0.91
2022-01-31,Lincoln,NE,262388.0,141.68
2022-01-31,Fort Collins,CO,543157.0,1.71
2022-01-31,Utica,NY,175792.0,0.48
2022-01-31,Columbus,GA,157789.0,-43.66
2022-01-31,Boulder,CO,757630.0,1.92
2022-01-31,Lubbock,TX,190820.0,1.31
2022-01-31,Fort Smith,AR,136679.0,1.46
2022-01-31,Duluth,MN,214874.0,1.17
2022-01-31,Atlantic City,NJ,283155.0,1.26
2022-01-31,New London,CT,316497.0,0.49
2022-01-31,San Luis Obispo,CA,827496.0,1.57
2022-01-31,Gainesville,FL,259229.0,-22.88
2022-01-31,Santa Cruz,CA,1187455.0,1.71
2022-01-31,Clarksville,TN,248628.0,2.64
2022-01-31,Cedar Rapids,IA,197466.0,0.99
2022-01-31,Merced,CA,396101.0,1.76
2022-01-31,Wilmington,NC,352338.0,2.22
2022-01-31,Kennewick,WA,406756.0,1.97
2022-01-31,Greeley,CO,495510.0,1.0
2022-01-31,Waco,TX,233480.0,1.34
2022-01-31,Olympia,WA,505620.0,1.45
2022-01-31,Amarillo,TX,187693.0,1.67
2022-01-31,Binghamton,NY,156268.0,0.75
2022-01-31,Hagerstown,MD,268207.0,1.24
2022-01-31,Bremerton,WA,552422.0,0.91
2022-01-31,Laredo,TX,181093.0,1.68
2022-01-31,Lynchburg,VA,232096.0,0.76
2022-01-31,Yakima,WA,321610.0,1.39
2022-01-31,Crestview-Fort Walton Beach-Destin,FL,401618.0,1.81
2022-01-31,Topeka,KS,167862.0,1.01
2022-01-31,Macon-Bibb County,GA,144369.0,1.8
2022-01-31,Champaign-Urbana,IL,175621.0,0.7
2022-01-31,Tuscaloosa,AL,204865.0,1.42
2022-01-31,College Station,TX,253038.0,1.37
2022-01-31,Sioux Falls,SD,289102.0,1.66
2022-01-31,Appleton,WI,246228.0,1.17
2022-01-31,Chico,CA,399092.0,0.7
2022-01-31,Charlottesville,VA,380937.0,1.43
2022-01-31,Claremont,NH,312433.0,2.04
2022-01-31,Barnstable Town,MA,645456.0,1.23
2022-01-31,Longview,TX,183848.0,-52.2
2022-01-31,Burlington,VT,397424.0,242.28
2022-01-31,Prescott,AZ,474461.0,1.13
2022-01-31,Tyler,TX,224931.0,1.42
2022-01-31,Las Cruces,NM,234654.0,0.93
2022-01-31,Fargo,ND,267753.0,0.94
2022-01-31,Houma,LA,175111.0,1.2
2022-01-31,Rochester,MN,294032.0,43.6
2022-01-31,Florence,SC,153757.0,1.87
2022-01-31,Medford,OR,429575.0,0.98
2022-01-31,Lafayette-West Lafayette,IN,223540.0,1.58
2022-01-31,Bellingham,WA,604142.0,1.94
2022-01-31,Lake Havasu City,AZ,357252.0,1.15
2022-01-31,Saginaw,MI,138304.0,1.3
2022-01-31,Lake Charles,LA,211832.0,1.7
2022-01-31,Elkhart,IN,221289.0,2.17
2022-01-31,Yuma,AZ,245070.0,1.99
2022-01-31,Racine,WI,201280.0,1.57
2022-01-31,Athens,GA,284058.0,16.34
2022-01-31,Torrington,CT,334137.0,0.46
2022-01-31,St. Cloud,MN,277864.0,0.74
2022-01-31,Hilton Head Island,SC,440261.0,2.62
2022-01-31,Bloomington,IL,186234.0,-28.63
2022-01-31,Hilo,HI,528452.0,1.71
2022-01-31,Panama City,FL,313309.0,2.08
2022-01-31,Kingston,NY,360770.0,0.73
2022-01-31,Daphne,AL,313246.0,2.14
2022-01-31,Gainesville,GA,345228.0,33.17
2022-01-31,Warner Robins,GA,182081.0,1.57
2022-01-31,Blacksburg,VA,238883.0,1.46
2022-01-31,Jacksonville,NC,217069.0,-34.24
2022-01-31,Redding,CA,368241.0,0.72
2022-01-31,Monroe,LA,160085.0,-28.04
2022-01-31,Joplin,MO,165217.0,1.98
2022-01-31,El Centro,CA,309464.0,0.78
2022-01-31,Terre Haute,IN,118659.0,1.07
2022-01-31,Muskegon,MI,203343.0,1.64
2022-01-31,Sioux City,IA,172237.0,0.87
2022-01-31,Waterloo,IA,165390.0,1.1
2022-01-31,Oshkosh,WI,209133.0,1.37
2022-01-31,Yuba City,CA,422082.0,1.16
2022-01-31,Abilene,TX,172529.0,1.03
2022-01-31,Columbia,MO,250763.0,16.84
2022-01-31,Dover,DE,302396.0,1.24
2022-01-31,Eau Claire,WI,238206.0,0.47
2022-01-31,Janesville,WI,199386.0,0.74
2022-01-31,Jackson,MI,193416.0,10.31
2022-01-31,Punta Gorda,FL,342938.0,2.74
2022-01-31,Bloomington,IN,265071.0,42.33
2022-01-31,Pueblo,CO,289938.0,1.56
2022-01-31,Billings,MT,339026.0,1.19
2022-01-31,Bend,OR,663261.0,0.66
2022-01-31,Albany,GA,133011.0,-48.92
2022-01-31,Vineland,NJ,205257.0,0.73
2022-01-31,Niles,MI,238203.0,1.52
2022-01-31,Kahului,HI,934116.0,3.14
2022-01-31,Ottawa,IL,142237.0,0.97
2022-01-31,State College,PA,293776.0,1.1
2022-01-31,Bangor,ME,225009.0,0.86
2022-01-31,Alexandria,LA,162009.0,-45.16
2022-01-31,Decatur,AL,179211.0,67.37
2022-01-31,Hanford,CA,314040.0,1.46
2022-01-31,Iowa City,IA,262217.0,1.24
2022-01-31,Rocky Mount,NC,156951.0,1.83
2022-01-31,Monroe,MI,223560.0,39.65
2022-01-31,Wichita Falls,TX,140470.0,1.99
2022-01-31,Burlington,NC,237067.0,-40.35
2022-01-31,Madera,CA,391301.0,1.9
2022-01-31,Jefferson City,MO,202178.0,1.51
2022-01-31,Chambersburg,PA,232021.0,0.9
2022-01-31,Texarkana,TX,137307.0,1.97
2022-01-31,Elizabethtown,KY,202535.0,0.94
2022-01-31,Pottsville,PA,121871.0,0.87
2022-01-31,Wheeling,OH,123232.0,1.86
2022-01-31,Florence,AL,154066.0,0.2
2022-01-31,Grand Junction,CO,369536.0,0.96
2022-01-31,Concord,NH,373609.0,1.76
2022-01-31,Dothan,AL,151181.0,1.28
2022-01-31,Santa Fe,NM,502309.0,1.25
2022-01-31,Johnstown,PA,100945.0,2.21
2022-01-31,Traverse City,MI,340385.0,1.91
2022-01-31,Hattiesburg,MS,169616.0,1.92
2022-01-31,Dalton,GA,186640.0,0.44
2022-01-31,Midland,TX,279739.0,39.77
2022-01-31,Homosassa Springs,FL,251286.0,2.32
2022-01-31,Valdosta,GA,164732.0,1.58
2022-01-31,Coeur d'Alene,ID,585485.0,1.11
2022-01-31,Springfield,OH,155295.0,-29.02
2022-01-31,St. George,UT,535257.0,1.86
2022-01-31,Vero Beach,FL,339770.0,2.57
2022-01-31,Napa,CA,872097.0,0.12
2022-01-31,Tupelo,MS,145453.0,1.78
2022-01-31,Battle Creek,MI,163815.0,1.35
2022-01-31,Jamestown,NY,139702.0,-23.96
2022-01-31,Eureka,CA,455006.0,2.45
2022-01-31,Flagstaff,AZ,580239.0,1.39
2022-01-31,Lumberton,NC,98252.0,2.35
2022-01-31,Wausau,WI,212084.0,1.29
2022-01-31,La Crosse,WI,251068.0,1.56
2022-01-31,Lebanon,PA,244240.0,57.65
2022-01-31,Idaho Falls,ID,386731.0,2.04
