RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30
395115,83,"Springfield, MA",Msa,MA,240757.0,240784.0,245479.0,254931.0,263953.0,268586.0,268586.0,264201.0,257703.0,251484.0,246851.0,241565.0,238456.0,236901.0,242467.0,251826.0,265507.0,274835.0,278225.0,277914.0,276079.0,273934.0,266938.0,261776.0,258667.0,262864.0,272224.0,284661.0,297378.0,308261.0,317869.0,324087.0,323279.0,321116.0,315820.0,309800.0,302467.0,303967.0,317600.0,338300.0,349966.0,351666.0,344966.0,338267.0,329933.0,319600.0,309633.0,305600.0,310967.0,310967.0,314967.0,319933.0,336567.0,346600.0
394440,84,"Fort Myers, FL",Msa,FL,248067.0,248095.0,248095.0,249198.0,249195.0,249167.0,248037.0,247880.0,247632.0,247632.0,247516.0,246413.0,245614.0,245614.0,246717.0,247268.0,247268.0,247268.0,247130.0,246027.0,244897.0,245151.0,246502.0,250389.0,253305.0,258818.0,263201.0,264552.0,264579.0,265710.0,269845.0,271774.0,270672.0,270424.0,270837.0,270837.0,269978.0,272723.0,,,,,392967.0,397966.0,406000.0,421633.0,438300.0,448600.0,449967.0,463300.0,486667.0,510000.0,513333.0,506633.0
394399,85,"Boise City, ID",Msa,ID,326300.0,342967.0,348297.0,354630.0,356630.0,361633.0,360267.0,354963.0,351597.0,348297.0,344963.0,341630.0,341127.0,345130.0,354797.0,368600.0,381267.0,388267.0,388300.0,384933.0,380600.0,374900.0,371267.0,368933.0,372633.0,379480.0,388498.0,393831.0,397313.0,403294.0,413291.0,421627.0,426657.0,431627.0,443293.0,452787.0,460692.0,468999.0,482842.0,505223.0,528378.0,550966.0,560680.0,559188.0,551567.0,548233.0,548267.0,556600.0,575267.0,608600.0,641933.0,664967.0,664933.0,641633.0
395160,86,"Toledo, OH",Msa,OH,126933.0,125600.0,129967.0,136633.0,144633.0,148267.0,149900.0,147900.0,145767.0,143467.0,142133.0,140933.0,139900.0,141267.0,149467.0,162000.0,175667.0,183133.0,183933.0,180067.0,172767.0,167433.0,162933.0,161233.0,159859.0,159859.0,161526.0,166567.0,178433.0,190100.0,200100.0,208233.0,208250.0,206583.0,194633.0,187983.0,182983.0,188300.0,194633.0,197950.0,196583.0,193583.0,191933.0,186600.0,179267.0,170933.0,164267.0,158233.0,151567.0,145600.0,148967.0,157300.0,166600.0,169933.0
394816,87,"Madison, WI",Msa,WI,293233.0,300233.0,309600.0,316267.0,318967.0,319600.0,319600.0,316567.0,311600.0,304967.0,301633.0,301633.0,306600.0,316600.0,328233.0,334900.0,338233.0,337933.0,336300.0,332967.0,328300.0,326600.0,324933.0,324900.0,326567.0,333233.0,341567.0,348233.0,351567.0,354600.0,354600.0,351300.0,343300.0,341667.0,343300.0,351600.0,359700.0,366967.0,370300.0,371233.0,373967.0,377300.0,378267.0,376600.0,373267.0,373233.0,374900.0,381567.0,390967.0,400667.0,409000.0,412933.0,413233.0,411600.0
394766,88,"Lakeland, FL",Msa,FL,229203.0,229894.0,231647.0,235084.0,236802.0,237146.0,237316.0,237281.0,235872.0,233950.0,231888.0,231544.0,231544.0,231922.0,231956.0,233537.0,236940.0,239981.0,241494.0,240720.0,239706.0,238366.0,237421.0,237108.0,237448.0,239201.0,241607.0,242642.0,242565.0,242448.0,244510.0,247302.0,250172.0,252124.0,253464.0,255614.0,257810.0,260621.0,265598.0,,,299801.0,306801.0,311333.0,315213.0,319913.0,324483.0,329035.0,333702.0,340600.0,348633.0,359933.0,371933.0,380600.0
394931,89,"Ogden, UT",Msa,UT,344932.0,353653.0,367626.0,379219.0,386076.0,389263.0,389928.0,386608.0,381670.0,375716.0,373965.0,375016.0,381005.0,389410.0,398551.0,407306.0,410966.0,407814.0,402211.0,397150.0,391021.0,380830.0,373615.0,372736.0,381877.0,393084.0,401843.0,403209.0,407621.0,418128.0,433888.0,441208.0,444675.0,445833.0,451942.0,458800.0,466167.0,475500.0,485467.0,499797.0,513930.0,529863.0,536500.0,537950.0,536217.0,534550.0,533133.0,537216.0,550416.0,572717.0,586717.0,596883.0,602883.0,603300.0
394528,90,"Daytona Beach, FL",Msa,FL,269600.0,270267.0,271933.0,275250.0,280280.0,284980.0,288297.0,287600.0,284567.0,280933.0,277497.0,275530.0,274497.0,274633.0,276633.0,280967.0,285800.0,288767.0,287633.0,284433.0,280767.0,278133.0,277167.0,277700.0,278500.0,281167.0,284333.0,284633.0,283633.0,282300.0,285500.0,287833.0,289618.0,290948.0,292948.0,294497.0,296333.0,299667.0,304633.0,313300.0,321600.0,331567.0,336567.0,341600.0,344966.0,351133.0,355047.0,355080.0,355247.0,362667.0,375833.0,389500.0,399800.0,409633.0
394531,91,"Des Moines, IA",Msa,IA,273284.0,277651.0,283797.0,288616.0,290719.0,291010.0,291010.0,288745.0,285511.0,282276.0,280530.0,278913.0,277328.0,277813.0,280433.0,283667.0,285123.0,285123.0,282826.0,278427.0,272605.0,265198.0,259133.0,254282.0,254379.0,258438.0,263581.0,267462.0,269888.0,273567.0,276057.0,275637.0,272929.0,270957.0,270390.0,270846.0,272593.0,276460.0,282427.0,290433.0,300100.0,309025.0,317358.0,319925.0,319367.0,316487.0,317439.0,320773.0,327351.0,336995.0,347962.0,356798.0,357468.0,358835.0
395006,100,"Provo, UT",Msa,UT,384442.0,392308.0,402985.0,408117.0,404294.0,397371.0,393783.0,392998.0,391276.0,387976.0,382251.0,378841.0,378531.0,382499.0,390245.0,395482.0,397937.0,397080.0,398818.0,400971.0,402314.0,400127.0,396717.0,395374.0,397096.0,403984.0,413990.0,418639.0,423805.0,429265.0,445019.0,460138.0,473088.0,479224.0,486834.0,494239.0,503762.0,506424.0,504330.0,509630.0,523283.0,541542.0,549908.0,553588.0,552313.0,552280.0,552280.0,563627.0,586960.0,622963.0,659967.0,686667.0,684967.0,669300.0
394549,104,"Durham, NC",Msa,NC,359817.0,363902.0,372943.0,382014.0,386264.0,383543.0,378915.0,370583.0,365745.0,362784.0,362481.0,361907.0,361635.0,367077.0,376738.0,386112.0,391503.0,390913.0,387889.0,380381.0,371915.0,362844.0,358290.0,358260.0,364882.0,375483.0,389120.0,394291.0,396377.0,397889.0,406900.0,416606.0,422351.0,426169.0,425348.0,422312.0,419120.0,419797.0,428688.0,447800.0,464467.0,478433.0,474967.0,474933.0,471633.0,474967.0,475000.0,472253.0,471253.0,479553.0,502300.0,523300.0,531667.0,520000.0
394602,159,"Fort Collins, CO",Msa,CO,433808.0,436650.0,438694.0,441485.0,445874.0,449807.0,447048.0,443605.0,437324.0,434062.0,430105.0,427561.0,425930.0,426954.0,429551.0,431981.0,435566.0,437829.0,436997.0,432105.0,427244.0,425646.0,426344.0,426417.0,430623.0,436798.0,447489.0,453036.0,457195.0,460783.0,465666.0,467715.0,463148.0,456755.0,453537.0,454516.0,457346.0,455591.0,451267.0,451600.0,461008.0,475192.0,488517.0,497442.0,518225.0,534933.0,552967.0,565083.0,568383.0,560167.0,548050.0,546383.0,560230.0,580230.0
