Date,City,State,SizeRank,Avg_Sale_Price,%Change_SP
2017-09-30,Riverside,CA,13,348758.0,-0.26
2017-09-30,Phoenix,AZ,14,254333.0,-0.01
2017-09-30,Seattle,WA,15,443311.0,-0.37
2017-09-30,Minneapolis-St Paul,MN,16,251567.0,-0.77
2017-09-30,San Diego,CA,17,548500.0,-0.6
2017-09-30,St. Louis,MO,18,180950.0,-0.9
2017-09-30,Tampa,FL,19,211000.0,-0.63
2017-09-30,Baltimore,MD,20,291167.0,-1.08
2017-09-30,Denver,CO,21,382946.0,-1.78
2017-09-30,Pittsburgh,PA,22,166300.0,-1.96
2017-09-30,Portland,OR,23,372750.0,-0.45
2017-09-30,Charlotte,NC,24,234462.0,-1.9
2017-09-30,Sacramento,CA,25,387500.0,0.0
2017-09-30,San Antonio,TX,26,214333.0,-1.08
2017-09-30,Orlando,FL,27,238683.0,-0.1
2017-09-30,Cincinnati,OH,28,172550.0,-1.33
2017-09-30,Cleveland,OH,29,146633.0,-1.12
2017-09-30,Kansas City,MO,30,205333.0,-2.38
2017-09-30,Las Vegas,NV,31,261667.0,1.29
2017-09-30,Columbus,OH,32,187767.0,-2.07
2017-09-30,Indianapolis,IN,33,168167.0,-1.94
2017-09-30,San Jose,CA,34,945667.0,0.35
2017-09-30,Austin,TX,35,295249.0,-2.13
2017-09-30,Virginia Beach,VA,36,243500.0,-2.61
2017-09-30,Nashville,TN,37,266329.0,-0.37
2017-09-30,Providence,RI,38,270250.0,-0.25
2017-09-30,Milwaukee,WI,39,204100.0,-2.39
2017-09-30,Jacksonville,FL,40,226667.0,-0.73
2017-09-30,Memphis,TN,41,174300.0,-2.43
2017-09-30,Oklahoma City,OK,42,168000.0,-0.4
2017-09-30,Louisville-Jefferson County,KY,43,178287.0,-1.65
2017-09-30,Hartford,CT,44,229983.0,-2.8
2017-09-30,Richmond,VA,45,244317.0,-1.48
2017-09-30,New Orleans,LA,46,192872.0,-2.22
2017-09-30,Buffalo,NY,47,156050.0,0.64
2017-09-30,Raleigh,NC,48,265000.0,-1.61
2017-09-30,Birmingham,AL,49,187250.0,-2.38
2017-09-30,Salt Lake City,UT,50,288900.0,-1.01
2017-09-30,Rochester,NY,51,146083.0,-1.63
2017-09-30,Grand Rapids,MI,52,181633.0,-0.2
2017-09-30,Tucson,AZ,53,201333.0,0.67
2017-09-30,Urban Honolulu,HI,54,587334.0,0.06
2017-09-30,Tulsa,OK,55,162667.0,-1.41
2017-09-30,Fresno,CA,56,266917.0,1.14
2017-09-30,Worcester,MA,57,262667.0,-2.46
2017-09-30,Stamford,CT,58,420000.0,-1.43
2017-09-30,Albuquerque,NM,59,194667.0,0.0
2017-09-30,Albany,NY,60,192500.0,-0.43
2017-09-30,Omaha,NE,61,178333.0,-0.37
2017-09-30,New Haven,CT,62,224438.0,-3.81
2017-09-30,Bakersfield,CA,63,229667.0,1.03
2017-09-30,Knoxville,TN,64,180825.0,0.7
2017-09-30,Greenville,SC,65,189333.0,-1.73
2017-09-30,Ventura,CA,66,570000.0,-0.35
2017-09-30,Allentown,PA,67,190787.0,-0.73
2017-09-30,El Paso,TX,68,152242.0,-0.27
2017-09-30,Baton Rouge,LA,69,197333.0,0.0
2017-09-30,Dayton,OH,70,133967.0,-2.37
2017-09-30,McAllen,TX,71,140033.0,3.45
2017-09-30,Columbia,SC,72,167925.0,-0.41
2017-09-30,Greensboro,NC,73,156500.0,0.21
2017-09-30,Akron,OH,74,144917.0,-3.55
2017-09-30,North Port-Sarasota-Bradenton,FL,75,265201.0,0.25
2017-09-30,Little Rock,AR,76,160583.0,-4.16
2017-09-30,Stockton,CA,77,363583.0,1.49
2017-09-30,Charleston,SC,78,258472.0,-1.46
2017-09-30,Syracuse,NY,79,137917.0,-0.54
2017-09-30,Colorado Springs,CO,80,278833.0,-0.95
2017-09-30,Winston-Salem,NC,81,154667.0,-0.64
2017-09-30,Wichita,KS,82,148633.0,-0.89
2017-09-30,Springfield,MA,83,213717.0,-0.31
2017-09-30,Fort Myers,FL,84,218054.0,-0.61
2017-09-30,Boise City,ID,85,241697.0,0.02
2017-09-30,Toledo,OH,86,124717.0,-2.92
2017-09-30,Madison,WI,87,253433.0,-1.93
2017-09-30,Lakeland,FL,88,178667.0,0.0
2017-09-30,Ogden,UT,89,246995.0,-0.86
2017-09-30,Daytona Beach,FL,90,191833.0,-0.13
2017-09-30,Des Moines,IA,91,195667.0,-1.26
2017-09-30,Provo,UT,100,276325.0,0.55
2017-09-30,Durham,NC,104,259333.0,-2.14
2017-09-30,Fort Collins,CO,159,350057.0,-1.59
2017-10-31,New York,NY,1,411667.0,-3.14
2017-10-31,Los Angeles-Long Beach-Anaheim,CA,2,616333.0,-0.54
2017-10-31,Chicago,IL,3,227000.0,-3.27
2017-10-31,Dallas-Fort Worth,TX,4,252667.0,-0.66
2017-10-31,Philadelphia,PA,5,238500.0,-2.45
2017-10-31,Houston,TX,6,228333.0,-0.44
2017-10-31,Washington,DC,7,388875.0,-2.33
2017-10-31,Miami-Fort Lauderdale,FL,8,268333.0,-1.83
2017-10-31,Atlanta,GA,9,220667.0,-1.05
2017-10-31,Boston,MA,10,420817.0,-1.71
2017-10-31,San Francisco,CA,11,756667.0,0.89
2017-10-31,Detroit,MI,12,180300.0,-0.92
2017-10-31,Riverside,CA,13,347091.0,-0.48
2017-10-31,Phoenix,AZ,14,255833.0,0.59
2017-10-31,Seattle,WA,15,443272.0,-0.01
2017-10-31,Minneapolis-St Paul,MN,16,249533.0,-0.81
2017-10-31,San Diego,CA,17,546667.0,-0.33
2017-10-31,St. Louis,MO,18,176617.0,-2.39
2017-10-31,Tampa,FL,19,208000.0,-1.42
2017-10-31,Baltimore,MD,20,286167.0,-1.72
2017-10-31,Denver,CO,21,382000.0,-0.25
2017-10-31,Pittsburgh,PA,22,163000.0,-1.98
2017-10-31,Portland,OR,23,371083.0,-0.45
2017-10-31,Charlotte,NC,24,232462.0,-0.85
2017-10-31,Sacramento,CA,25,390000.0,0.65
2017-10-31,San Antonio,TX,26,211667.0,-1.24
2017-10-31,Orlando,FL,27,239330.0,0.27
2017-10-31,Cincinnati,OH,28,170750.0,-1.04
2017-10-31,Cleveland,OH,29,144167.0,-1.68
2017-10-31,Kansas City,MO,30,200000.0,-2.6
2017-10-31,Las Vegas,NV,31,262667.0,0.38
2017-10-31,Columbus,OH,32,187523.0,-0.13
2017-10-31,Indianapolis,IN,33,167000.0,-0.69
2017-10-31,San Jose,CA,34,950333.0,0.49
2017-10-31,Austin,TX,35,291816.0,-1.16
2017-10-31,Virginia Beach,VA,36,240167.0,-1.37
2017-10-31,Nashville,TN,37,263988.0,-0.88
2017-10-31,Providence,RI,38,266000.0,-1.57
2017-10-31,Milwaukee,WI,39,202400.0,-0.83
2017-10-31,Jacksonville,FL,40,222333.0,-1.91
2017-10-31,Memphis,TN,41,170317.0,-2.29
2017-10-31,Oklahoma City,OK,42,165333.0,-1.59
2017-10-31,Louisville-Jefferson County,KY,43,174667.0,-2.03
2017-10-31,Hartford,CT,44,223483.0,-2.83
2017-10-31,Richmond,VA,45,236000.0,-3.4
2017-10-31,New Orleans,LA,46,189500.0,-1.75
2017-10-31,Buffalo,NY,47,153750.0,-1.47
2017-10-31,Raleigh,NC,48,264167.0,-0.31
2017-10-31,Birmingham,AL,49,187467.0,0.12
2017-10-31,Salt Lake City,UT,50,289787.0,0.31
2017-10-31,Rochester,NY,51,143083.0,-2.05
2017-10-31,Grand Rapids,MI,52,178967.0,-1.47
2017-10-31,Tucson,AZ,53,202333.0,0.5
2017-10-31,Urban Honolulu,HI,54,600000.0,2.16
2017-10-31,Tulsa,OK,55,160833.0,-1.13
2017-10-31,Fresno,CA,56,266083.0,-0.31
2017-10-31,Worcester,MA,57,260000.0,-1.02
2017-10-31,Stamford,CT,58,405997.0,-3.33
2017-10-31,Albuquerque,NM,59,192967.0,-0.87
2017-10-31,Albany,NY,60,189167.0,-1.73
2017-10-31,Omaha,NE,61,178300.0,-0.02
2017-10-31,New Haven,CT,62,219438.0,-2.23
2017-10-31,Bakersfield,CA,63,227833.0,-0.8
2017-10-31,Knoxville,TN,64,180480.0,-0.19
2017-10-31,Greenville,SC,65,189333.0,0.0
2017-10-31,Ventura,CA,66,570000.0,0.0
2017-10-31,Allentown,PA,67,189928.0,-0.45
2017-10-31,El Paso,TX,68,151242.0,-0.66
2017-10-31,Baton Rouge,LA,69,198967.0,0.83
2017-10-31,Dayton,OH,70,135633.0,1.24
2017-10-31,McAllen,TX,71,142033.0,1.43
2017-10-31,Columbia,SC,72,167424.0,-0.3
2017-10-31,Greensboro,NC,73,151833.0,-2.98
2017-10-31,Akron,OH,74,140750.0,-2.88
2017-10-31,North Port-Sarasota-Bradenton,FL,75,268234.0,1.14
2017-10-31,Little Rock,AR,76,158817.0,-1.1
2017-10-31,Stockton,CA,77,361833.0,-0.48
2017-10-31,Charleston,SC,78,257577.0,-0.35
2017-10-31,Syracuse,NY,79,135583.0,-1.69
2017-10-31,Colorado Springs,CO,80,280160.0,0.48
2017-10-31,Winston-Salem,NC,81,153000.0,-1.08
2017-10-31,Wichita,KS,82,146500.0,-1.44
2017-10-31,Springfield,MA,83,209133.0,-2.14
2017-10-31,Fort Myers,FL,84,217054.0,-0.46
2017-10-31,Boise City,ID,85,242530.0,0.34
2017-10-31,Toledo,OH,86,121383.0,-2.67
2017-10-31,Madison,WI,87,251833.0,-0.63
2017-10-31,Lakeland,FL,88,179000.0,0.19
2017-10-31,Ogden,UT,89,244028.0,-1.2
2017-10-31,Daytona Beach,FL,90,192833.0,0.52
2017-10-31,Des Moines,IA,91,198167.0,1.28
2017-10-31,Provo,UT,100,277467.0,0.41
2017-10-31,Durham,NC,104,258333.0,-0.39
2017-10-31,Fort Collins,CO,159,352391.0,0.67
2017-11-30,New York,NY,1,403333.0,-2.02
2017-11-30,Los Angeles-Long Beach-Anaheim,CA,2,616500.0,0.03
2017-11-30,Chicago,IL,3,222000.0,-2.2
2017-11-30,Dallas-Fort Worth,TX,4,250333.0,-0.92
2017-11-30,Philadelphia,PA,5,232333.0,-2.59
2017-11-30,Houston,TX,6,227333.0,-0.44
2017-11-30,Washington,DC,7,384042.0,-1.24
2017-11-30,Miami-Fort Lauderdale,FL,8,266667.0,-0.62
2017-11-30,Atlanta,GA,9,220667.0,0.0
2017-11-30,Boston,MA,10,419150.0,-0.4
2017-11-30,San Francisco,CA,11,770000.0,1.76
2017-11-30,Detroit,MI,12,175667.0,-2.57
2017-11-30,Riverside,CA,13,347424.0,0.1
2017-11-30,Phoenix,AZ,14,257167.0,0.52
2017-11-30,Seattle,WA,15,445377.0,0.47
2017-11-30,Minneapolis-St Paul,MN,16,246633.0,-1.16
2017-11-30,San Diego,CA,17,548333.0,0.3
2017-11-30,St. Louis,MO,18,175650.0,-0.55
2017-11-30,Tampa,FL,19,210000.0,0.96
2017-11-30,Baltimore,MD,20,285500.0,-0.23
2017-11-30,Denver,CO,21,382000.0,0.0
2017-11-30,Pittsburgh,PA,22,161333.0,-1.02
2017-11-30,Portland,OR,23,367908.0,-0.86
2017-11-30,Charlotte,NC,24,233462.0,0.43
2017-11-30,Sacramento,CA,25,391833.0,0.47
2017-11-30,San Antonio,TX,26,211667.0,0.0
2017-11-30,Orlando,FL,27,240647.0,0.55
2017-11-30,Cincinnati,OH,28,169133.0,-0.95
2017-11-30,Cleveland,OH,29,144167.0,0.0
2017-11-30,Kansas City,MO,30,198000.0,-1.0
2017-11-30,Las Vegas,NV,31,264333.0,0.63
2017-11-30,Columbus,OH,32,186257.0,-0.68
2017-11-30,Indianapolis,IN,33,167167.0,0.1
2017-11-30,San Jose,CA,34,971333.0,2.21
2017-11-30,Austin,TX,35,291349.0,-0.16
2017-11-30,Virginia Beach,VA,36,238467.0,-0.71
2017-11-30,Nashville,TN,37,264988.0,0.38
2017-11-30,Providence,RI,38,265667.0,-0.13
2017-11-30,Milwaukee,WI,39,198167.0,-2.09
2017-11-30,Jacksonville,FL,40,224333.0,0.9
2017-11-30,Memphis,TN,41,169650.0,-0.39
2017-11-30,Oklahoma City,OK,42,164167.0,-0.71
2017-11-30,Louisville-Jefferson County,KY,43,174750.0,0.05
2017-11-30,Hartford,CT,44,216000.0,-3.35
2017-11-30,Richmond,VA,45,233750.0,-0.95
2017-11-30,New Orleans,LA,46,187333.0,-1.14
2017-11-30,Buffalo,NY,47,150417.0,-2.17
2017-11-30,Raleigh,NC,48,265833.0,0.63
2017-11-30,Birmingham,AL,49,184767.0,-1.44
2017-11-30,Salt Lake City,UT,50,293754.0,1.37
2017-11-30,Rochester,NY,51,137500.0,-3.9
2017-11-30,Grand Rapids,MI,52,178000.0,-0.54
2017-11-30,Tucson,AZ,53,206000.0,1.81
2017-11-30,Urban Honolulu,HI,54,609601.0,1.6
2017-11-30,Tulsa,OK,55,160333.0,-0.31
2017-11-30,Fresno,CA,56,267500.0,0.53
2017-11-30,Worcester,MA,57,255633.0,-1.68
2017-11-30,Stamford,CT,58,397664.0,-2.05
2017-11-30,Albuquerque,NM,59,193300.0,0.17
2017-11-30,Albany,NY,60,184667.0,-2.38
2017-11-30,Omaha,NE,61,178300.0,0.0
2017-11-30,New Haven,CT,62,212771.0,-3.04
2017-11-30,Bakersfield,CA,63,229167.0,0.59
2017-11-30,Knoxville,TN,64,180480.0,0.0
2017-11-30,Greenville,SC,65,188333.0,-0.53
2017-11-30,Ventura,CA,66,578667.0,1.52
2017-11-30,Allentown,PA,67,183262.0,-3.51
2017-11-30,El Paso,TX,68,150992.0,-0.17
2017-11-30,Baton Rouge,LA,69,197953.0,-0.51
2017-11-30,Dayton,OH,70,134333.0,-0.96
2017-11-30,McAllen,TX,71,140967.0,-0.75
2017-11-30,Columbia,SC,72,165557.0,-1.12
2017-11-30,Greensboro,NC,73,151833.0,0.0
2017-11-30,Akron,OH,74,139500.0,-0.89
2017-11-30,North Port-Sarasota-Bradenton,FL,75,271533.0,1.23
2017-11-30,Little Rock,AR,76,157900.0,-0.58
2017-11-30,Stockton,CA,77,365167.0,0.92
2017-11-30,Charleston,SC,78,259935.0,0.92
2017-11-30,Syracuse,NY,79,135517.0,-0.05
2017-11-30,Colorado Springs,CO,80,282993.0,1.01
2017-11-30,Winston-Salem,NC,81,149833.0,-2.07
2017-11-30,Wichita,KS,82,142900.0,-2.46
2017-11-30,Springfield,MA,83,211333.0,1.05
2017-11-30,Fort Myers,FL,84,215950.0,-0.51
2017-11-30,Boise City,ID,85,239560.0,-1.22
2017-11-30,Toledo,OH,86,115417.0,-4.92
2017-11-30,Madison,WI,87,247300.0,-1.8
2017-11-30,Lakeland,FL,88,179983.0,0.55
2017-11-30,Ogden,UT,89,241128.0,-1.19
2017-11-30,Daytona Beach,FL,90,191667.0,-0.6
2017-11-30,Des Moines,IA,91,196667.0,-0.76
2017-11-30,Provo,UT,100,278800.0,0.48
2017-11-30,Durham,NC,104,261856.0,1.36
2017-11-30,Fort Collins,CO,159,355667.0,0.93
2017-12-31,New York,NY,1,398333.0,-1.24
2017-12-31,Los Angeles-Long Beach-Anaheim,CA,2,616167.0,-0.05
2017-12-31,Chicago,IL,3,220833.0,-0.53
2017-12-31,Dallas-Fort Worth,TX,4,253333.0,1.2
2017-12-31,Philadelphia,PA,5,232333.0,0.0
2017-12-31,Houston,TX,6,226350.0,-0.43
2017-12-31,Washington,DC,7,389789.0,1.5
2017-12-31,Miami-Fort Lauderdale,FL,8,267667.0,0.37
2017-12-31,Atlanta,GA,9,225000.0,1.96
2017-12-31,Boston,MA,10,421667.0,0.6
2017-12-31,San Francisco,CA,11,773333.0,0.43
2017-12-31,Detroit,MI,12,176867.0,0.68
2017-12-31,Riverside,CA,13,350000.0,0.74
2017-12-31,Phoenix,AZ,14,258500.0,0.52
2017-12-31,Seattle,WA,15,450360.0,1.12
2017-12-31,Minneapolis-St Paul,MN,16,246867.0,0.09
2017-12-31,San Diego,CA,17,553000.0,0.85
2017-12-31,St. Louis,MO,18,174000.0,-0.94
2017-12-31,Tampa,FL,19,211667.0,0.79
2017-12-31,Baltimore,MD,20,284667.0,-0.29
2017-12-31,Denver,CO,21,388000.0,1.57
2017-12-31,Pittsburgh,PA,22,159667.0,-1.03
2017-12-31,Portland,OR,23,367905.0,-0.0
2017-12-31,Charlotte,NC,24,239333.0,2.51
2017-12-31,Sacramento,CA,25,392583.0,0.19
2017-12-31,San Antonio,TX,26,215667.0,1.89
2017-12-31,Orlando,FL,27,241313.0,0.28
2017-12-31,Cincinnati,OH,28,169967.0,0.49
2017-12-31,Cleveland,OH,29,142500.0,-1.16
2017-12-31,Kansas City,MO,30,198000.0,0.0
2017-12-31,Las Vegas,NV,31,267667.0,1.26
2017-12-31,Columbus,OH,32,191590.0,2.86
2017-12-31,Indianapolis,IN,33,168167.0,0.6
2017-12-31,San Jose,CA,34,976333.0,0.51
2017-12-31,Austin,TX,35,295084.0,1.28
2017-12-31,Virginia Beach,VA,36,238467.0,0.0
2017-12-31,Nashville,TN,37,267632.0,1.0
2017-12-31,Providence,RI,38,262667.0,-1.13
2017-12-31,Milwaukee,WI,39,196500.0,-0.84
2017-12-31,Jacksonville,FL,40,227667.0,1.49
2017-12-31,Memphis,TN,41,169650.0,0.0
2017-12-31,Oklahoma City,OK,42,164167.0,0.0
2017-12-31,Louisville-Jefferson County,KY,43,175083.0,0.19
2017-12-31,Hartford,CT,44,214333.0,-0.77
2017-12-31,Richmond,VA,45,237717.0,1.7
2017-12-31,New Orleans,LA,46,192333.0,2.67
2017-12-31,Buffalo,NY,47,146352.0,-2.7
2017-12-31,Raleigh,NC,48,270167.0,1.63
2017-12-31,Birmingham,AL,49,184433.0,-0.18
2017-12-31,Salt Lake City,UT,50,295754.0,0.68
2017-12-31,Rochester,NY,51,136500.0,-0.73
2017-12-31,Grand Rapids,MI,52,175667.0,-1.31
2017-12-31,Tucson,AZ,53,205833.0,-0.08
2017-12-31,Urban Honolulu,HI,54,607934.0,-0.27
2017-12-31,Tulsa,OK,55,161000.0,0.42
2017-12-31,Fresno,CA,56,268500.0,0.37
2017-12-31,Worcester,MA,57,258300.0,1.04
2017-12-31,Stamford,CT,58,393964.0,-0.93
2017-12-31,Albuquerque,NM,59,189967.0,-1.72
2017-12-31,Albany,NY,60,183667.0,-0.54
2017-12-31,Omaha,NE,61,174967.0,-1.87
2017-12-31,New Haven,CT,62,210333.0,-1.15
2017-12-31,Bakersfield,CA,63,229500.0,0.15
2017-12-31,Knoxville,TN,64,180463.0,-0.01
2017-12-31,Greenville,SC,65,190000.0,0.89
2017-12-31,Ventura,CA,66,583167.0,0.78
2017-12-31,Allentown,PA,67,185467.0,1.2
2017-12-31,El Paso,TX,68,153250.0,1.5
2017-12-31,Baton Rouge,LA,69,198687.0,0.37
2017-12-31,Dayton,OH,70,133333.0,-0.74
2017-12-31,McAllen,TX,71,141283.0,0.22
2017-12-31,Columbia,SC,72,165407.0,-0.09
2017-12-31,Greensboro,NC,73,153500.0,1.1
2017-12-31,Akron,OH,74,139583.0,0.06
2017-12-31,North Port-Sarasota-Bradenton,FL,75,276517.0,1.84
2017-12-31,Little Rock,AR,76,156567.0,-0.84
2017-12-31,Stockton,CA,77,367500.0,0.64
2017-12-31,Charleston,SC,78,268945.0,3.47
2017-12-31,Syracuse,NY,79,135341.0,-0.13
2017-12-31,Colorado Springs,CO,80,285660.0,0.94
2017-12-31,Winston-Salem,NC,81,149833.0,0.0
2017-12-31,Wichita,KS,82,140717.0,-1.53
2017-12-31,Springfield,MA,83,207167.0,-1.97
2017-12-31,Fort Myers,FL,84,217950.0,0.93
2017-12-31,Boise City,ID,85,242830.0,1.37
2017-12-31,Toledo,OH,86,113228.0,-1.9
2017-12-31,Madison,WI,87,244967.0,-0.94
2017-12-31,Lakeland,FL,88,181650.0,0.93
2017-12-31,Ogden,UT,89,243633.0,1.04
2017-12-31,Daytona Beach,FL,90,193000.0,0.7
2017-12-31,Des Moines,IA,91,198333.0,0.85
2017-12-31,Provo,UT,100,279500.0,0.25
2017-12-31,Durham,NC,104,268523.0,2.55
2017-12-31,Fort Collins,CO,159,363167.0,2.11
2018-01-31,New York,NY,1,400000.0,0.42
2018-01-31,Los Angeles-Long Beach-Anaheim,CA,2,612833.0,-0.54
2018-01-31,Chicago,IL,3,220833.0,0.0
2018-01-31,Dallas-Fort Worth,TX,4,252333.0,-0.39
2018-01-31,Philadelphia,PA,5,228333.0,-1.72
2018-01-31,Houston,TX,6,223542.0,-1.24
2018-01-31,Washington,DC,7,389080.0,-0.18
2018-01-31,Miami-Fort Lauderdale,FL,8,269333.0,0.62
2018-01-31,Atlanta,GA,9,225333.0,0.15
2018-01-31,Boston,MA,10,422333.0,0.16
2018-01-31,San Francisco,CA,11,748333.0,-3.23
2018-01-31,Detroit,MI,12,171867.0,-2.83
2018-01-31,Riverside,CA,13,352667.0,0.76
2018-01-31,Phoenix,AZ,14,258333.0,-0.06
2018-01-31,Seattle,WA,15,447450.0,-0.65
2018-01-31,Minneapolis-St Paul,MN,16,246067.0,-0.32
2018-01-31,San Diego,CA,17,553000.0,0.0
2018-01-31,St. Louis,MO,18,171667.0,-1.34
2018-01-31,Tampa,FL,19,211667.0,0.0
2018-01-31,Baltimore,MD,20,281333.0,-1.17
2018-01-31,Denver,CO,21,392394.0,1.13
2018-01-31,Pittsburgh,PA,22,157133.0,-1.59
2018-01-31,Portland,OR,23,370678.0,0.75
2018-01-31,Charlotte,NC,24,237667.0,-0.7
2018-01-31,Sacramento,CA,25,386917.0,-1.44
2018-01-31,San Antonio,TX,26,217667.0,0.93
2018-01-31,Orlando,FL,27,243817.0,1.04
2018-01-31,Cincinnati,OH,28,168317.0,-0.97
2018-01-31,Cleveland,OH,29,138333.0,-2.92
2018-01-31,Kansas City,MO,30,200083.0,1.05
2018-01-31,Las Vegas,NV,31,268333.0,0.25
2018-01-31,Columbus,OH,32,192333.0,0.39
2018-01-31,Indianapolis,IN,33,165500.0,-1.59
2018-01-31,San Jose,CA,34,970000.0,-0.65
2018-01-31,Austin,TX,35,296183.0,0.37
2018-01-31,Virginia Beach,VA,36,236800.0,-0.7
2018-01-31,Nashville,TN,37,268965.0,0.5
2018-01-31,Providence,RI,38,259333.0,-1.27
2018-01-31,Milwaukee,WI,39,188200.0,-4.22
2018-01-31,Jacksonville,FL,40,229270.0,0.7
2018-01-31,Memphis,TN,41,169000.0,-0.38
2018-01-31,Oklahoma City,OK,42,163467.0,-0.43
2018-01-31,Louisville-Jefferson County,KY,43,173833.0,-0.71
2018-01-31,Hartford,CT,44,210667.0,-1.71
2018-01-31,Richmond,VA,45,240717.0,1.26
2018-01-31,New Orleans,LA,46,192803.0,0.24
2018-01-31,Buffalo,NY,47,145052.0,-0.89
2018-01-31,Raleigh,NC,48,270000.0,-0.06
2018-01-31,Birmingham,AL,49,181417.0,-1.64
2018-01-31,Salt Lake City,UT,50,295200.0,-0.19
2018-01-31,Rochester,NY,51,133833.0,-1.95
2018-01-31,Grand Rapids,MI,52,178333.0,1.52
2018-01-31,Tucson,AZ,53,203833.0,-0.97
2018-01-31,Urban Honolulu,HI,54,589601.0,-3.02
2018-01-31,Tulsa,OK,55,160000.0,-0.62
2018-01-31,Fresno,CA,56,266000.0,-0.93
2018-01-31,Worcester,MA,57,255967.0,-0.9
2018-01-31,Stamford,CT,58,399633.0,1.44
2018-01-31,Albuquerque,NM,59,187500.0,-1.3
2018-01-31,Albany,NY,60,180333.0,-1.82
2018-01-31,Omaha,NE,61,175333.0,0.21
2018-01-31,New Haven,CT,62,211167.0,0.4
2018-01-31,Bakersfield,CA,63,228833.0,-0.29
2018-01-31,Knoxville,TN,64,177200.0,-1.81
2018-01-31,Greenville,SC,65,189000.0,-0.53
2018-01-31,Ventura,CA,66,593000.0,1.69
2018-01-31,Allentown,PA,67,184050.0,-0.76
2018-01-31,El Paso,TX,68,153883.0,0.41
2018-01-31,Baton Rouge,LA,69,194020.0,-2.35
2018-01-31,Dayton,OH,70,127042.0,-4.72
2018-01-31,McAllen,TX,71,141283.0,0.0
2018-01-31,Columbia,SC,72,164448.0,-0.58
2018-01-31,Greensboro,NC,73,151500.0,-1.3
2018-01-31,Akron,OH,74,134400.0,-3.71
2018-01-31,North Port-Sarasota-Bradenton,FL,75,275850.0,-0.24
2018-01-31,Little Rock,AR,76,156483.0,-0.05
2018-01-31,Stockton,CA,77,371000.0,0.95
2018-01-31,Charleston,SC,78,269673.0,0.27
2018-01-31,Syracuse,NY,79,131974.0,-2.49
2018-01-31,Colorado Springs,CO,80,287500.0,0.64
2018-01-31,Winston-Salem,NC,81,151169.0,0.89
2018-01-31,Wichita,KS,82,139550.0,-0.83
2018-01-31,Springfield,MA,83,204583.0,-1.25
2018-01-31,Fort Myers,FL,84,219733.0,0.82
2018-01-31,Boise City,ID,85,246664.0,1.58
2018-01-31,Toledo,OH,86,108228.0,-4.42
2018-01-31,Madison,WI,87,245633.0,0.27
2018-01-31,Lakeland,FL,88,184480.0,1.56
2018-01-31,Ogden,UT,89,244633.0,0.41
2018-01-31,Daytona Beach,FL,90,191898.0,-0.57
2018-01-31,Des Moines,IA,91,194417.0,-1.97
2018-01-31,Provo,UT,100,278983.0,-0.18
2018-01-31,Durham,NC,104,263523.0,-1.86
2018-01-31,Fort Collins,CO,159,367283.0,1.13
2018-02-28,New York,NY,1,400000.0,0.0
2018-02-28,Los Angeles-Long Beach-Anaheim,CA,2,616000.0,0.52
2018-02-28,Chicago,IL,3,221500.0,0.3
2018-02-28,Dallas-Fort Worth,TX,4,253667.0,0.53
2018-02-28,Philadelphia,PA,5,225667.0,-1.17
2018-02-28,Houston,TX,6,223207.0,-0.15
2018-02-28,Washington,DC,7,387747.0,-0.34
2018-02-28,Miami-Fort Lauderdale,FL,8,268332.0,-0.37
2018-02-28,Atlanta,GA,9,227000.0,0.74
2018-02-28,Boston,MA,10,420667.0,-0.39
2018-02-28,San Francisco,CA,11,740000.0,-1.11
2018-02-28,Detroit,MI,12,169867.0,-1.16
2018-02-28,Riverside,CA,13,357667.0,1.42
2018-02-28,Phoenix,AZ,14,260667.0,0.9
2018-02-28,Seattle,WA,15,452806.0,1.2
2018-02-28,Minneapolis-St Paul,MN,16,247467.0,0.57
2018-02-28,San Diego,CA,17,551333.0,-0.3
2018-02-28,St. Louis,MO,18,170000.0,-0.97
2018-02-28,Tampa,FL,19,209000.0,-1.26
2018-02-28,Baltimore,MD,20,273333.0,-2.84
2018-02-28,Denver,CO,21,401727.0,2.38
2018-02-28,Pittsburgh,PA,22,154133.0,-1.91
2018-02-28,Portland,OR,23,374437.0,1.01
2018-02-28,Charlotte,NC,24,238667.0,0.42
2018-02-28,Sacramento,CA,25,388083.0,0.3
2018-02-28,San Antonio,TX,26,216000.0,-0.77
2018-02-28,Orlando,FL,27,243775.0,-0.02
2018-02-28,Cincinnati,OH,28,166650.0,-0.99
2018-02-28,Cleveland,OH,29,134000.0,-3.13
2018-02-28,Kansas City,MO,30,200050.0,-0.02
2018-02-28,Las Vegas,NV,31,271667.0,1.24
2018-02-28,Columbus,OH,32,195333.0,1.56
2018-02-28,Indianapolis,IN,33,164317.0,-0.71
2018-02-28,San Jose,CA,34,999333.0,3.02
2018-02-28,Austin,TX,35,298983.0,0.95
2018-02-28,Virginia Beach,VA,36,238833.0,0.86
2018-02-28,Nashville,TN,37,268519.0,-0.17
2018-02-28,Providence,RI,38,255300.0,-1.56
2018-02-28,Milwaukee,WI,39,181750.0,-3.43
2018-02-28,Jacksonville,FL,40,232270.0,1.31
2018-02-28,Memphis,TN,41,163333.0,-3.35
2018-02-28,Oklahoma City,OK,42,163967.0,0.31
2018-02-28,Louisville-Jefferson County,KY,43,172083.0,-1.01
2018-02-28,Hartford,CT,44,212333.0,0.79
