Date,City,State,Avg_List_Price,%Change_LP
2021-06-30,Fresno,CA,425980.0,2.45
2021-06-30,Worcester,MA,408267.0,2.09
2021-06-30,Stamford,CT,806167.0,-1.79
2021-06-30,Albuquerque,NM,368697.0,1.56
2021-06-30,Albany,NY,296267.0,-3.79
2021-06-30,Omaha,NE,333000.0,-2.1
2021-06-30,New Haven,CT,356567.0,1.42
2021-06-30,Bakersfield,CA,319998.0,2.14
2021-06-30,Knoxville,TN,358266.0,2.88
2021-06-30,Greenville,SC,319750.0,3.31
2021-06-30,Ventura,CA,931650.0,-1.59
2021-06-30,Allentown,PA,344930.0,-0.68
2021-06-30,El Paso,TX,247633.0,2.62
2021-06-30,Baton Rouge,LA,300348.0,1.92
2021-06-30,Dayton,OH,242130.0,1.96
2021-06-30,McAllen,TX,248667.0,1.63
2021-06-30,Columbia,SC,265400.0,1.53
2021-06-30,Greensboro,NC,293647.0,1.75
2021-06-30,Akron,OH,200000.0,1.87
2021-06-30,North Port-Sarasota-Bradenton,FL,451000.0,3.05
2021-06-30,Little Rock,AR,231633.0,0.29
2021-06-30,Stockton,CA,535650.0,4.56
2021-06-30,Charleston,SC,476583.0,3.08
2021-06-30,Syracuse,NY,208300.0,4.18
2021-06-30,Colorado Springs,CO,564933.0,5.12
2021-06-30,Winston-Salem,NC,286533.0,0.98
2021-06-30,Wichita,KS,232933.0,-4.37
2021-06-30,Springfield,MA,351666.0,0.49
2021-06-30,Fort Myers,FL,374674.5714285714,0.0
2021-06-30,Boise City,ID,550966.0,4.27
2021-06-30,Toledo,OH,193583.0,-1.53
2021-06-30,Madison,WI,377300.0,0.89
2021-06-30,Lakeland,FL,299801.0,0.35
2021-06-30,Ogden,UT,529863.0,3.1
2021-06-30,Daytona Beach,FL,331567.0,3.1
2021-06-30,Des Moines,IA,309025.0,2.97
2021-06-30,Provo,UT,541542.0,3.49
2021-06-30,Durham,NC,478433.0,3.01
2021-06-30,Fort Collins,CO,475192.0,3.08
2021-07-31,New York,NY,659667.0,-1.49
2021-07-31,Los Angeles-Long Beach-Anaheim,CA,998832.0,-1.06
2021-07-31,Chicago,IL,355263.0,-0.0
2021-07-31,Dallas-Fort Worth,TX,394663.0,1.64
2021-07-31,Philadelphia,PA,342597.0,-0.97
2021-07-31,Houston,TX,371980.0,1.7
2021-07-31,Washington,DC,537267.0,-0.61
2021-07-31,Miami-Fort Lauderdale,FL,464076.0,0.0
2021-07-31,Atlanta,GA,402633.0,0.54
2021-07-31,Boston,MA,694300.0,-0.72
2021-07-31,San Francisco,CA,983333.0,-1.27
2021-07-31,Detroit,MI,299233.0,-0.78
2021-07-31,Riverside,CA,543000.0,1.55
2021-07-31,Phoenix,AZ,458160.0,2.27
2021-07-31,Seattle,WA,705297.0,0.0
2021-07-31,Minneapolis-St Paul,MN,387933.0,-0.43
2021-07-31,San Diego,CA,849333.0,-0.81
2021-07-31,St. Louis,MO,265467.0,-2.5
2021-07-31,Tampa,FL,361333.0,3.83
2021-07-31,Baltimore,MD,374963.0,0.01
2021-07-31,Denver,CO,606488.0,1.65
2021-07-31,Pittsburgh,PA,249630.0,-2.9
2021-07-31,Portland,OR,594633.0,0.85
2021-07-31,Charlotte,NC,406833.0,0.41
2021-07-31,Sacramento,CA,623267.0,1.25
2021-07-31,San Antonio,TX,329997.0,4.38
2021-07-31,Orlando,FL,368597.0,2.89
2021-07-31,Cincinnati,OH,359630.0,-1.52
2021-07-31,Cleveland,OH,230967.0,-2.67
2021-07-31,Kansas City,MO,384217.0,-1.71
2021-07-31,Las Vegas,NV,427817.0,2.48
2021-07-31,Columbus,OH,346133.0,-0.81
2021-07-31,Indianapolis,IN,300703.0,-0.12
2021-07-31,San Jose,CA,1298298.0,1.17
2021-07-31,Austin,TX,502997.0,2.04
2021-07-31,Virginia Beach,VA,306623.0,-1.09
2021-07-31,Nashville,TN,449633.0,2.59
2021-07-31,Providence,RI,438300.0,2.18
2021-07-31,Milwaukee,WI,232633.0,-2.77
2021-07-31,Jacksonville,FL,350493.0,0.82
2021-07-31,Memphis,TN,261663.0,0.65
2021-07-31,Oklahoma City,OK,318797.0,-1.09
2021-07-31,Louisville-Jefferson County,KY,289933.0,-0.35
2021-07-31,Hartford,CT,338300.0,-2.39
2021-07-31,Richmond,VA,389917.0,-1.69
2021-07-31,New Orleans,LA,326333.0,0.52
2021-07-31,Buffalo,NY,254667.0,-2.66
2021-07-31,Raleigh,NC,419997.0,1.2
2021-07-31,Birmingham,AL,293633.0,-0.89
2021-07-31,Salt Lake City,UT,562771.0,0.51
2021-07-31,Rochester,NY,253267.0,-3.19
2021-07-31,Grand Rapids,MI,380425.0,2.28
2021-07-31,Tucson,AZ,385500.0,0.3
2021-07-31,Urban Honolulu,HI,653333.0,4.59
2021-07-31,Tulsa,OK,295396.0,-2.04
2021-07-31,Fresno,CA,426497.0,0.12
2021-07-31,Worcester,MA,411633.0,0.82
2021-07-31,Stamford,CT,783133.0,-2.86
2021-07-31,Albuquerque,NM,372032.0,0.9
2021-07-31,Albany,NY,286267.0,-3.38
2021-07-31,Omaha,NE,323000.0,-3.0
2021-07-31,New Haven,CT,351567.0,-1.4
2021-07-31,Bakersfield,CA,324500.0,1.41
2021-07-31,Knoxville,TN,348300.0,-2.78
2021-07-31,Greenville,SC,324750.0,1.56
2021-07-31,Ventura,CA,926650.0,-0.54
2021-07-31,Allentown,PA,339567.0,-1.55
2021-07-31,El Paso,TX,251650.0,1.62
2021-07-31,Baton Rouge,LA,301960.0,0.54
2021-07-31,Dayton,OH,243797.0,0.69
2021-07-31,McAllen,TX,251967.0,1.33
2021-07-31,Columbia,SC,269933.0,1.71
2021-07-31,Greensboro,NC,298950.0,1.81
2021-07-31,Akron,OH,199967.0,-0.02
2021-07-31,North Port-Sarasota-Bradenton,FL,463000.0,2.66
2021-07-31,Little Rock,AR,233300.0,0.72
2021-07-31,Stockton,CA,555650.0,3.73
2021-07-31,Charleston,SC,478252.0,0.35
2021-07-31,Syracuse,NY,208300.0,0.0
2021-07-31,Colorado Springs,CO,581633.0,2.96
2021-07-31,Winston-Salem,NC,291037.0,1.57
2021-07-31,Wichita,KS,224967.0,-3.42
2021-07-31,Springfield,MA,344966.0,-1.91
2021-07-31,Fort Myers,FL,392967.0,4.88
2021-07-31,Boise City,ID,560680.0,1.76
2021-07-31,Toledo,OH,191933.0,-0.85
2021-07-31,Madison,WI,378267.0,0.26
2021-07-31,Lakeland,FL,306801.0,2.33
2021-07-31,Ogden,UT,536500.0,1.25
2021-07-31,Daytona Beach,FL,336567.0,1.51
2021-07-31,Des Moines,IA,317358.0,2.7
2021-07-31,Provo,UT,549908.0,1.54
2021-07-31,Durham,NC,474967.0,-0.72
2021-07-31,Fort Collins,CO,488517.0,2.8
2021-08-31,New York,NY,647333.0,-1.87
2021-08-31,Los Angeles-Long Beach-Anaheim,CA,979267.0,-1.96
2021-08-31,Chicago,IL,348630.0,-1.87
2021-08-31,Dallas-Fort Worth,TX,397963.0,0.84
2021-08-31,Philadelphia,PA,337263.0,-1.56
2021-08-31,Houston,TX,372950.0,0.26
2021-08-31,Washington,DC,532267.0,-0.93
2021-08-31,Miami-Fort Lauderdale,FL,464076.0,0.0
2021-08-31,Atlanta,GA,402667.0,0.01
2021-08-31,Boston,MA,680667.0,-1.96
2021-08-31,San Francisco,CA,964667.0,-1.9
2021-08-31,Detroit,MI,289267.0,-3.33
2021-08-31,Riverside,CA,547000.0,0.74
2021-08-31,Phoenix,AZ,464493.0,1.38
2021-08-31,Seattle,WA,698300.0,-0.99
2021-08-31,Minneapolis-St Paul,MN,382967.0,-1.28
2021-08-31,San Diego,CA,847633.0,-0.2
2021-08-31,St. Louis,MO,258167.0,-2.75
2021-08-31,Tampa,FL,369986.0,2.39
2021-08-31,Baltimore,MD,367997.0,-1.86
2021-08-31,Denver,CO,610248.0,0.62
2021-08-31,Pittsburgh,PA,239330.0,-4.13
2021-08-31,Portland,OR,589300.0,-0.9
2021-08-31,Charlotte,NC,404333.0,-0.61
2021-08-31,Sacramento,CA,621633.0,-0.26
2021-08-31,San Antonio,TX,342667.0,3.84
2021-08-31,Orlando,FL,378630.0,2.72
2021-08-31,Cincinnati,OH,345627.0,-3.89
2021-08-31,Cleveland,OH,220967.0,-4.33
2021-08-31,Kansas City,MO,368993.0,-3.96
2021-08-31,Las Vegas,NV,437483.0,2.26
2021-08-31,Columbus,OH,341133.0,-1.44
2021-08-31,Indianapolis,IN,300298.0,-0.13
2021-08-31,San Jose,CA,1289998.0,-0.64
2021-08-31,Austin,TX,506538.0,0.7
2021-08-31,Virginia Beach,VA,303290.0,-1.09
2021-08-31,Nashville,TN,453000.0,0.75
2021-08-31,Providence,RI,443167.0,1.11
2021-08-31,Milwaukee,WI,220967.0,-5.01
2021-08-31,Jacksonville,FL,352160.0,0.48
2021-08-31,Memphis,TN,261663.0,0.0
2021-08-31,Oklahoma City,OK,313546.0,-1.65
2021-08-31,Louisville-Jefferson County,KY,284967.0,-1.71
2021-08-31,Hartford,CT,330000.0,-2.45
2021-08-31,Richmond,VA,383600.0,-1.62
2021-08-31,New Orleans,LA,324333.0,-0.61
2021-08-31,Buffalo,NY,244667.0,-3.93
2021-08-31,Raleigh,NC,423662.0,0.87
2021-08-31,Birmingham,AL,290633.0,-1.02
2021-08-31,Salt Lake City,UT,560771.0,-0.36
2021-08-31,Rochester,NY,244967.0,-3.28
2021-08-31,Grand Rapids,MI,382266.0,0.48
2021-08-31,Tucson,AZ,382467.0,-0.79
2021-08-31,Urban Honolulu,HI,678000.0,3.78
2021-08-31,Tulsa,OK,288989.0,-2.17
2021-08-31,Fresno,CA,424000.0,-0.59
2021-08-31,Worcester,MA,411666.0,0.01
2021-08-31,Stamford,CT,736083.0,-6.01
2021-08-31,Albuquerque,NM,372498.0,0.13
2021-08-31,Albany,NY,278267.0,-2.79
2021-08-31,Omaha,NE,315000.0,-2.48
2021-08-31,New Haven,CT,344900.0,-1.9
2021-08-31,Bakersfield,CA,322833.0,-0.51
2021-08-31,Knoxville,TN,341633.0,-1.91
2021-08-31,Greenville,SC,329583.0,1.49
2021-08-31,Ventura,CA,897650.0,-3.13
2021-08-31,Allentown,PA,332933.0,-1.95
2021-08-31,El Paso,TX,251967.0,0.13
2021-08-31,Baton Rouge,LA,300130.0,-0.61
2021-08-31,Dayton,OH,239430.0,-1.79
2021-08-31,McAllen,TX,255300.0,1.32
2021-08-31,Columbia,SC,272800.0,1.06
2021-08-31,Greensboro,NC,302567.0,1.21
2021-08-31,Akron,OH,199933.0,-0.02
2021-08-31,North Port-Sarasota-Bradenton,FL,471667.0,1.87
2021-08-31,Little Rock,AR,233333.0,0.01
2021-08-31,Stockton,CA,570000.0,2.58
2021-08-31,Charleston,SC,464559.0,-2.86
2021-08-31,Syracuse,NY,199300.0,-4.32
2021-08-31,Colorado Springs,CO,578487.0,-0.54
2021-08-31,Winston-Salem,NC,294637.0,1.24
2021-08-31,Wichita,KS,220000.0,-2.21
2021-08-31,Springfield,MA,338267.0,-1.94
2021-08-31,Fort Myers,FL,397966.0,1.27
2021-08-31,Boise City,ID,559188.0,-0.27
2021-08-31,Toledo,OH,186600.0,-2.78
2021-08-31,Madison,WI,376600.0,-0.44
2021-08-31,Lakeland,FL,311333.0,1.48
2021-08-31,Ogden,UT,537950.0,0.27
2021-08-31,Daytona Beach,FL,341600.0,1.5
2021-08-31,Des Moines,IA,319925.0,0.81
2021-08-31,Provo,UT,553588.0,0.67
2021-08-31,Durham,NC,474933.0,-0.01
2021-08-31,Fort Collins,CO,497442.0,1.83
2021-09-30,New York,NY,642000.0,-0.82
2021-09-30,Los Angeles-Long Beach-Anaheim,CA,959300.0,-2.04
2021-09-30,Chicago,IL,341630.0,-2.01
2021-09-30,Dallas-Fort Worth,TX,399630.0,0.42
2021-09-30,Philadelphia,PA,331267.0,-1.78
2021-09-30,Houston,TX,371797.0,-0.31
2021-09-30,Washington,DC,526633.0,-1.06
2021-09-30,Miami-Fort Lauderdale,FL,472667.0,1.85
2021-09-30,Atlanta,GA,401667.0,-0.25
2021-09-30,Boston,MA,672633.0,-1.18
2021-09-30,San Francisco,CA,942333.0,-2.32
2021-09-30,Detroit,MI,275933.0,-4.61
2021-09-30,Riverside,CA,549933.0,0.54
2021-09-30,Phoenix,AZ,468163.0,0.79
2021-09-30,Seattle,WA,694650.0,-0.52
2021-09-30,Minneapolis-St Paul,MN,378300.0,-1.22
2021-09-30,San Diego,CA,844300.0,-0.39
2021-09-30,St. Louis,MO,253133.0,-1.95
2021-09-30,Tampa,FL,376319.0,1.71
2021-09-30,Baltimore,MD,361330.0,-1.81
2021-09-30,Denver,CO,612060.0,0.3
2021-09-30,Pittsburgh,PA,231500.0,-3.27
2021-09-30,Portland,OR,581333.0,-1.35
2021-09-30,Charlotte,NC,403000.0,-0.33
2021-09-30,Sacramento,CA,619000.0,-0.42
2021-09-30,San Antonio,TX,348663.0,1.75
2021-09-30,Orlando,FL,384963.0,1.67
2021-09-30,Cincinnati,OH,335460.0,-2.94
2021-09-30,Cleveland,OH,211267.0,-4.39
2021-09-30,Kansas City,MO,358993.0,-2.71
2021-09-30,Las Vegas,NV,446300.0,2.02
2021-09-30,Columbus,OH,335490.0,-1.65
2021-09-30,Indianapolis,IN,302628.0,0.78
2021-09-30,San Jose,CA,1283333.0,-0.52
2021-09-30,Austin,TX,514229.0,1.52
2021-09-30,Virginia Beach,VA,302956.0,-0.11
2021-09-30,Nashville,TN,453330.0,0.07
2021-09-30,Providence,RI,438133.0,-1.14
2021-09-30,Milwaukee,WI,214333.0,-3.0
2021-09-30,Jacksonville,FL,357157.0,1.42
2021-09-30,Memphis,TN,263663.0,0.76
2021-09-30,Oklahoma City,OK,309546.0,-1.28
2021-09-30,Louisville-Jefferson County,KY,278933.0,-2.12
2021-09-30,Hartford,CT,326667.0,-1.01
2021-09-30,Richmond,VA,381950.0,-0.43
2021-09-30,New Orleans,LA,321000.0,-1.03
2021-09-30,Buffalo,NY,239633.0,-2.06
2021-09-30,Raleigh,NC,425632.0,0.46
2021-09-30,Birmingham,AL,289633.0,-0.34
2021-09-30,Salt Lake City,UT,552471.0,-1.48
2021-09-30,Rochester,NY,234966.0,-4.08
2021-09-30,Grand Rapids,MI,381133.0,-0.3
2021-09-30,Tucson,AZ,376233.0,-1.63
2021-09-30,Urban Honolulu,HI,693000.0,2.21
2021-09-30,Tulsa,OK,288489.0,-0.17
2021-09-30,Fresno,CA,425000.0,0.24
2021-09-30,Worcester,MA,403333.0,-2.02
2021-09-30,Stamford,CT,698867.0,-5.06
2021-09-30,Albuquerque,NM,373390.0,0.24
2021-09-30,Albany,NY,274933.0,-1.2
2021-09-30,Omaha,NE,311500.0,-1.11
2021-09-30,New Haven,CT,338267.0,-1.92
2021-09-30,Bakersfield,CA,322833.0,0.0
2021-09-30,Knoxville,TN,339967.0,-0.49
2021-09-30,Greenville,SC,332600.0,0.92
2021-09-30,Ventura,CA,894300.0,-0.37
2021-09-30,Allentown,PA,336300.0,1.01
2021-09-30,El Paso,TX,251633.0,-0.13
2021-09-30,Baton Rouge,LA,299300.0,-0.28
2021-09-30,Dayton,OH,234600.0,-2.02
2021-09-30,McAllen,TX,256300.0,0.39
2021-09-30,Columbia,SC,277133.0,1.59
2021-09-30,Greensboro,NC,302900.0,0.11
2021-09-30,Akron,OH,196567.0,-1.68
2021-09-30,North Port-Sarasota-Bradenton,FL,480319.0,1.83
2021-09-30,Little Rock,AR,231500.0,-0.79
2021-09-30,Stockton,CA,571667.0,0.29
2021-09-30,Charleston,SC,444172.0,-4.39
2021-09-30,Syracuse,NY,187600.0,-5.87
2021-09-30,Colorado Springs,CO,563453.0,-2.6
2021-09-30,Winston-Salem,NC,297536.0,0.98
2021-09-30,Wichita,KS,218333.0,-0.76
2021-09-30,Springfield,MA,329933.0,-2.46
2021-09-30,Fort Myers,FL,406000.0,2.02
2021-09-30,Boise City,ID,551567.0,-1.36
2021-09-30,Toledo,OH,179267.0,-3.93
2021-09-30,Madison,WI,373267.0,-0.89
2021-09-30,Lakeland,FL,315213.0,1.25
2021-09-30,Ogden,UT,536217.0,-0.32
2021-09-30,Daytona Beach,FL,344966.0,0.99
2021-09-30,Des Moines,IA,319367.0,-0.17
2021-09-30,Provo,UT,552313.0,-0.23
2021-09-30,Durham,NC,471633.0,-0.69
2021-09-30,Fort Collins,CO,518225.0,4.18
2021-10-31,New York,NY,640667.0,-0.21
2021-10-31,Los Angeles-Long Beach-Anaheim,CA,946633.0,-1.32
2021-10-31,Chicago,IL,334933.0,-1.96
2021-10-31,Dallas-Fort Worth,TX,399967.0,0.08
2021-10-31,Philadelphia,PA,329633.0,-0.49
2021-10-31,Houston,TX,371902.0,0.03
2021-10-31,Washington,DC,525997.0,-0.12
2021-10-31,Miami-Fort Lauderdale,FL,479333.0,1.41
2021-10-31,Atlanta,GA,400000.0,-0.42
2021-10-31,Boston,MA,671300.0,-0.2
2021-10-31,San Francisco,CA,930667.0,-1.24
2021-10-31,Detroit,MI,261600.0,-5.19
2021-10-31,Riverside,CA,550697.0,0.14
2021-10-31,Phoenix,AZ,471333.0,0.68
2021-10-31,Seattle,WA,693000.0,-0.24
2021-10-31,Minneapolis-St Paul,MN,373333.0,-1.31
2021-10-31,San Diego,CA,844300.0,0.0
2021-10-31,St. Louis,MO,247633.0,-2.17
2021-10-31,Tampa,FL,379986.0,0.97
2021-10-31,Baltimore,MD,354000.0,-2.03
2021-10-31,Denver,CO,615360.0,0.54
2021-10-31,Pittsburgh,PA,226833.0,-2.02
2021-10-31,Portland,OR,574667.0,-1.15
2021-10-31,Charlotte,NC,406333.0,0.83
2021-10-31,Sacramento,CA,618663.0,-0.05
2021-10-31,San Antonio,TX,348178.0,-0.14
2021-10-31,Orlando,FL,391300.0,1.65
2021-10-31,Cincinnati,OH,330597.0,-1.45
2021-10-31,Cleveland,OH,201567.0,-4.59
2021-10-31,Kansas City,MO,355677.0,-0.92
2021-10-31,Las Vegas,NV,459300.0,2.91
2021-10-31,Columbus,OH,332990.0,-0.75
2021-10-31,Indianapolis,IN,304328.0,0.56
2021-10-31,San Jose,CA,1276667.0,-0.52
2021-10-31,Austin,TX,518893.0,0.91
2021-10-31,Virginia Beach,VA,301333.0,-0.54
2021-10-31,Nashville,TN,456163.0,0.62
2021-10-31,Providence,RI,436433.0,-0.39
2021-10-31,Milwaukee,WI,209633.0,-2.19
2021-10-31,Jacksonville,FL,362293.0,1.44
2021-10-31,Memphis,TN,267330.0,1.39
2021-10-31,Oklahoma City,OK,305276.0,-1.38
2021-10-31,Louisville-Jefferson County,KY,274967.0,-1.42
2021-10-31,Hartford,CT,324667.0,-0.61
2021-10-31,Richmond,VA,385267.0,0.87
2021-10-31,New Orleans,LA,321000.0,0.0
2021-10-31,Buffalo,NY,233267.0,-2.66
2021-10-31,Raleigh,NC,425632.0,0.0
2021-10-31,Birmingham,AL,294133.0,1.55
2021-10-31,Salt Lake City,UT,548000.0,-0.81
2021-10-31,Rochester,NY,224708.0,-4.37
2021-10-31,Grand Rapids,MI,374800.0,-1.66
2021-10-31,Tucson,AZ,370447.0,-1.54
2021-10-31,Urban Honolulu,HI,691333.0,-0.24
2021-10-31,Tulsa,OK,288789.0,0.1
2021-10-31,Fresno,CA,431667.0,1.57
2021-10-31,Worcester,MA,399666.0,-0.91
2021-10-31,Stamford,CT,682200.0,-2.38
2021-10-31,Albuquerque,NM,381723.0,2.23
2021-10-31,Albany,NY,269933.0,-1.82
2021-10-31,Omaha,NE,311858.0,0.11
2021-10-31,New Haven,CT,336600.0,-0.49
2021-10-31,Bakersfield,CA,323300.0,0.14
2021-10-31,Knoxville,TN,338267.0,-0.5
2021-10-31,Greenville,SC,330967.0,-0.49
2021-10-31,Ventura,CA,893967.0,-0.04
2021-10-31,Allentown,PA,339667.0,1.0
2021-10-31,El Paso,TX,252950.0,0.52
2021-10-31,Baton Rouge,LA,299333.0,0.01
2021-10-31,Dayton,OH,227933.0,-2.84
2021-10-31,McAllen,TX,258000.0,0.66
2021-10-31,Columbia,SC,280433.0,1.19
2021-10-31,Greensboro,NC,303567.0,0.22
2021-10-31,Akron,OH,189933.0,-3.37
2021-10-31,North Port-Sarasota-Bradenton,FL,490316.0,2.08
2021-10-31,Little Rock,AR,229833.0,-0.72
2021-10-31,Stockton,CA,563333.0,-1.46
2021-10-31,Charleston,SC,435637.0,-1.92
2021-10-31,Syracuse,NY,180933.0,-3.55
2021-10-31,Colorado Springs,CO,558117.0,-0.95
2021-10-31,Winston-Salem,NC,300628.0,1.04
2021-10-31,Wichita,KS,221667.0,1.53
2021-10-31,Springfield,MA,319600.0,-3.13
2021-10-31,Fort Myers,FL,421633.0,3.85
2021-10-31,Boise City,ID,548233.0,-0.6
2021-10-31,Toledo,OH,170933.0,-4.65
2021-10-31,Madison,WI,373233.0,-0.01
2021-10-31,Lakeland,FL,319913.0,1.49
2021-10-31,Ogden,UT,534550.0,-0.31
2021-10-31,Daytona Beach,FL,351133.0,1.79
2021-10-31,Des Moines,IA,316487.0,-0.9
2021-10-31,Provo,UT,552280.0,-0.01
2021-10-31,Durham,NC,474967.0,0.71
2021-10-31,Fort Collins,CO,534933.0,3.22
2021-11-30,New York,NY,644333.0,0.57
2021-11-30,Los Angeles-Long Beach-Anaheim,CA,946667.0,0.0
2021-11-30,Chicago,IL,329933.0,-1.49
2021-11-30,Dallas-Fort Worth,TX,403667.0,0.93
2021-11-30,Philadelphia,PA,329633.0,0.0
2021-11-30,Houston,TX,372302.0,0.11
2021-11-30,Washington,DC,526993.0,0.19
2021-11-30,Miami-Fort Lauderdale,FL,487667.0,1.74
2021-11-30,Atlanta,GA,399999.0,-0.0
2021-11-30,Boston,MA,676633.0,0.79
2021-11-30,San Francisco,CA,917333.0,-1.43
2021-11-30,Detroit,MI,249833.0,-4.5
2021-11-30,Riverside,CA,550731.0,0.01
2021-11-30,Phoenix,AZ,474967.0,0.77
2021-11-30,Seattle,WA,691650.0,-0.19
2021-11-30,Minneapolis-St Paul,MN,373333.0,0.0
2021-11-30,San Diego,CA,846000.0,0.2
2021-11-30,St. Louis,MO,244267.0,-1.36
2021-11-30,Tampa,FL,386917.0,1.82
2021-11-30,Baltimore,MD,347667.0,-1.79
2021-11-30,Denver,CO,619967.0,0.75
2021-11-30,Pittsburgh,PA,223500.0,-1.47
2021-11-30,Portland,OR,572963.0,-0.3
2021-11-30,Charlotte,NC,409667.0,0.82
2021-11-30,Sacramento,CA,621996.0,0.54
2021-11-30,San Antonio,TX,345145.0,-0.87
2021-11-30,Orlando,FL,395617.0,1.1
2021-11-30,Cincinnati,OH,328933.0,-0.5
2021-11-30,Cleveland,OH,197600.0,-1.97
2021-11-30,Kansas City,MO,361665.0,1.68
2021-11-30,Las Vegas,NV,468367.0,1.97
2021-11-30,Columbus,OH,337823.0,1.45
2021-11-30,Indianapolis,IN,307330.0,0.99
2021-11-30,San Jose,CA,1255000.0,-1.7
2021-11-30,Austin,TX,523588.0,0.9
2021-11-30,Virginia Beach,VA,301333.0,0.0
2021-11-30,Nashville,TN,462497.0,1.39
2021-11-30,Providence,RI,433233.0,-0.73
2021-11-30,Milwaukee,WI,204933.0,-2.24
2021-11-30,Jacksonville,FL,366280.0,1.1
2021-11-30,Memphis,TN,269330.0,0.75
2021-11-30,Oklahoma City,OK,305588.0,0.1
2021-11-30,Louisville-Jefferson County,KY,271630.0,-1.21
2021-11-30,Hartford,CT,324667.0,0.0
2021-11-30,Richmond,VA,391283.0,1.56
2021-11-30,New Orleans,LA,324333.0,1.04
2021-11-30,Buffalo,NY,231567.0,-0.73
2021-11-30,Raleigh,NC,426530.0,0.21
2021-11-30,Birmingham,AL,298766.0,1.58
2021-11-30,Salt Lake City,UT,545000.0,-0.55
2021-11-30,Rochester,NY,219375.0,-2.37
2021-11-30,Grand Rapids,MI,372133.0,-0.71
2021-11-30,Tucson,AZ,368447.0,-0.54
2021-11-30,Urban Honolulu,HI,684000.0,-1.06
2021-11-30,Tulsa,OK,286883.0,-0.66
2021-11-30,Fresno,CA,439967.0,1.92
2021-11-30,Worcester,MA,399333.0,-0.08
2021-11-30,Stamford,CT,697417.0,2.23
2021-11-30,Albuquerque,NM,387055.0,1.4
2021-11-30,Albany,NY,265767.0,-1.54
2021-11-30,Omaha,NE,315192.0,1.07
2021-11-30,New Haven,CT,336600.0,0.0
2021-11-30,Bakersfield,CA,333133.0,3.04
2021-11-30,Knoxville,TN,334933.0,-0.99
2021-11-30,Greenville,SC,326833.0,-1.25
2021-11-30,Ventura,CA,902633.0,0.97
2021-11-30,Allentown,PA,343000.0,0.98
2021-11-30,El Paso,TX,255967.0,1.19
2021-11-30,Baton Rouge,LA,305467.0,2.05
2021-11-30,Dayton,OH,223130.0,-2.11
2021-11-30,McAllen,TX,258217.0,0.08
2021-11-30,Columbia,SC,285100.0,1.66
2021-11-30,Greensboro,NC,308567.0,1.65
2021-11-30,Akron,OH,184800.0,-2.7
2021-11-30,North Port-Sarasota-Bradenton,FL,507282.0,3.46
2021-11-30,Little Rock,AR,228167.0,-0.72
2021-11-30,Stockton,CA,561333.0,-0.36
2021-11-30,Charleston,SC,430963.0,-1.07
2021-11-30,Syracuse,NY,178100.0,-1.57
2021-11-30,Colorado Springs,CO,556263.0,-0.33
2021-11-30,Winston-Salem,NC,304029.0,1.13
2021-11-30,Wichita,KS,228333.0,3.01
2021-11-30,Springfield,MA,309633.0,-3.12
2021-11-30,Fort Myers,FL,438300.0,3.95
2021-11-30,Boise City,ID,548267.0,0.01
2021-11-30,Toledo,OH,164267.0,-3.9
2021-11-30,Madison,WI,374900.0,0.45
2021-11-30,Lakeland,FL,324483.0,1.43
2021-11-30,Ogden,UT,533133.0,-0.27
2021-11-30,Daytona Beach,FL,355047.0,1.11
2021-11-30,Des Moines,IA,317439.0,0.3
2021-11-30,Provo,UT,552280.0,0.0
2021-11-30,Durham,NC,475000.0,0.01
2021-11-30,Fort Collins,CO,552967.0,3.37
2021-12-31,New York,NY,647967.0,0.56
2021-12-31,Los Angeles-Long Beach-Anaheim,CA,950000.0,0.35
2021-12-31,Chicago,IL,324133.0,-1.76
2021-12-31,Dallas-Fort Worth,TX,410167.0,1.61
2021-12-31,Philadelphia,PA,326333.0,-1.0
2021-12-31,Houston,TX,372118.0,-0.05
2021-12-31,Washington,DC,528627.0,0.31
2021-12-31,Miami-Fort Lauderdale,FL,494667.0,1.44
2021-12-31,Atlanta,GA,399966.0,-0.01
2021-12-31,Boston,MA,684667.0,1.19
2021-12-31,San Francisco,CA,907333.0,-1.09
2021-12-31,Detroit,MI,238167.0,-4.67
2021-12-31,Riverside,CA,550764.0,0.01
2021-12-31,Phoenix,AZ,478300.0,0.7
2021-12-31,Seattle,WA,686633.0,-0.73
2021-12-31,Minneapolis-St Paul,MN,378300.0,1.33
2021-12-31,San Diego,CA,849665.0,0.43
2021-12-31,St. Louis,MO,242633.0,-0.67
2021-12-31,Tampa,FL,393583.0,1.72
2021-12-31,Baltimore,MD,342633.0,-1.45
2021-12-31,Denver,CO,626630.0,1.07
2021-12-31,Pittsburgh,PA,218000.0,-2.46
2021-12-31,Portland,OR,572963.0,0.0
2021-12-31,Charlotte,NC,410000.0,0.08
2021-12-31,Sacramento,CA,629630.0,1.23
2021-12-31,San Antonio,TX,342719.0,-0.7
2021-12-31,Orlando,FL,398950.0,0.84
2021-12-31,Cincinnati,OH,330130.0,0.36
2021-12-31,Cleveland,OH,194967.0,-1.33
2021-12-31,Kansas City,MO,373748.0,3.34
2021-12-31,Las Vegas,NV,478400.0,2.14
2021-12-31,Columbus,OH,346500.0,2.57
2021-12-31,Indianapolis,IN,311302.0,1.29
2021-12-31,San Jose,CA,1228000.0,-2.15
